draft_year,Rk,Pk,Tm,Player,College,Yrs,G,MP_total,PTS_total,TRB_total,AST_total,FG_pct,3P_pct,FT_pct,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per48,BPM,VORP,player_id,rookie_season,rookie_age,Age,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PTS_per36,TRB_per36,ORB_per36,DRB_per36,AST_per36,STL_per36,BLK_per36,TOV_per36,PF_per36,FG_per36,FGA_per36,3P_per36,3PA_per36,FT_per36,FTA_per36,TS_pct,PTS_per36_league_mean,PTS_per36_league_std,PTS_per36_z,PTS_per36_ratio,TRB_per36_league_mean,TRB_per36_league_std,TRB_per36_z,TRB_per36_ratio,AST_per36_league_mean,AST_per36_league_std,AST_per36_z,AST_per36_ratio,STL_per36_league_mean,STL_per36_league_std,STL_per36_z,STL_per36_ratio,BLK_per36_league_mean,BLK_per36_league_std,BLK_per36_z,BLK_per36_ratio,TOV_per36_league_mean,TOV_per36_league_std,TOV_per36_z,TOV_per36_ratio,PF_per36_league_mean,PF_per36_league_std,PF_per36_z,PF_per36_ratio,TS_pct_league_mean,TS_pct_league_std,TS_pct_z,TS_pct_ratio
1975,26.0,26.0,NYK,Ticky Burden,Utah,2.0,61.0,623.0,349.0,66.0,63.0,0.421,,0.6,9.9,5.5,1.0,1.0,0.0,-0.002,-3.1,-0.2,burdeti77,1977.0,23.0,23.0,608.0,148.0,352.0,,,51.0,85.0,26.0,40.0,66.0,62.0,47.0,1.0,0.0,88.0,347.0,20.54605263157895,3.907894736842105,1.5394736842105263,2.3684210526315788,3.6710526315789473,2.7828947368421053,0.0592105263157894,0.0,5.210526315789474,8.763157894736842,20.842105263157897,,,3.019736842105263,5.032894736842105,0.4455572675911659,15.902642533520387,4.372708528954646,1.0619070691109225,1.291989843088716,7.028118028564201,3.371517205980167,-0.9254656290015832,0.5560371526145902,3.563156321151768,1.7389278433291846,0.0620476064266196,1.030281104925619,1.3997286170971228,0.5982263907062033,2.312111503660281,1.988167351049456,0.7579862468664474,0.7800258719126217,-0.8958365942879066,0.0781155681393543,2.9530630961115185,0.7047192471637306,-4.190410731644768,0.0,3.764844414801868,1.1311860825114126,1.278023062110138,1.383995124819438,0.5090116543286395,0.0447137259740069,-1.4191254554442854,0.8753380473750317
1975,28.0,28.0,CLE,Dan Roundfield,Central Michigan University,11.0,61.0,23443.0,11318.0,7243.0,1620.0,0.485,,0.738,31.4,15.2,9.7,2.2,65.2,0.134,1.4,20.0,roundda77,1977.0,23.0,23.0,1645.0,342.0,734.0,0.0,4.0,164.0,239.0,179.0,339.0,518.0,69.0,61.0,131.0,194.0,243.0,848.0,18.5580547112462,11.336170212765955,3.917325227963526,7.418844984802432,1.5100303951367782,1.334954407294833,2.866869300911854,2.8823772183243914,5.317933130699088,7.484498480243161,16.063221884498482,0.0,0.0556414219474497,3.589057750759878,5.230395136778116,0.5052671719338386,15.902642533520387,4.372708528954646,0.6072694212620257,1.1669793037307228,7.028118028564201,3.371517205980167,1.2777784958535665,1.6129737956438197,3.563156321151768,1.7389278433291846,-1.180684945549133,0.42379010602843,1.3997286170971228,0.5982263907062033,-0.1082770850778151,0.9537237368650616,0.7579862468664474,0.7800258719126217,2.703606546888541,3.78221809797161,2.9530630961115185,0.7047192471637306,-0.1003036004360816,0.9760635396242622,3.764844414801868,1.1311860825114126,1.3729736777251689,1.412524010232958,0.5090116543286395,0.0447137259740069,-0.0837434660886369,0.9926436214908682
1975,30.0,30.0,CHI,Steve Green,Indiana,3.0,70.0,1632.0,705.0,300.0,97.0,0.438,,0.704,10.7,4.6,2.0,0.6,2.2,0.065,-2.8,-0.3,greenst77,1977.0,23.0,23.0,918.0,183.0,424.0,,,84.0,113.0,79.0,98.0,177.0,46.0,46.0,12.0,23.0,157.0,450.0,17.64705882352941,6.941176470588236,3.0980392156862746,3.843137254901961,1.803921568627451,1.803921568627451,0.4705882352941176,1.844097995545657,6.156862745098039,7.176470588235294,16.627450980392155,,,3.294117647058824,4.431372549019608,0.4749641138225111,15.902642533520387,4.372708528954646,0.3989326703250551,1.1096934856161202,7.028118028564201,3.371517205980167,-0.0257870723073144,0.98762946814174,3.563156321151768,1.7389278433291846,-1.0116778331389842,0.5062706785887926,1.3997286170971228,0.5982263907062033,0.6756521574602893,1.288765226768442,0.7579862468664474,0.7800258719126217,-0.3684467681406906,0.6208400709637577,2.9530630961115185,0.7047192471637306,-1.5736268095828108,0.6244695543328875,3.764844414801868,1.1311860825114126,2.1146108206931884,1.6353564893390304,0.5090116543286395,0.0447137259740069,-0.7614561248132382,0.933110489285289
1975,31.0,31.0,KCK,Glenn Hansen,LSU,3.0,66.0,1447.0,588.0,247.0,93.0,0.412,,0.725,12.9,5.3,2.2,0.8,1.0,0.034,-2.9,-0.4,hansegl76,1976.0,23.0,23.0,1145.0,173.0,420.0,,,85.0,117.0,77.0,110.0,187.0,67.0,47.0,13.0,1.0,144.0,431.0,13.551091703056768,5.879475982532751,2.420960698689956,3.458515283842795,2.1065502183406117,1.4777292576419214,0.4087336244541485,2.769230769230769,4.527510917030568,5.439301310043668,13.20524017467249,,,2.6724890829694328,3.678602620087336,0.4570713497921438,15.5594881293147,4.073183291339012,-0.4930778417284763,0.8709214333038352,7.067856541505304,3.4318892069410585,-0.3462759102388946,0.831861250720936,3.429769321434585,1.5900899792738454,-0.8321661794876885,0.6141958892615831,1.3306280518605826,0.5416309461832989,0.27158936692579,1.110550206404901,0.6615255093450075,0.6961434747303105,-0.3631318744872124,0.6178652503647903,2.9530630961115185,0.7047192471637306,-0.2608589557055744,0.9377485949681154,3.703249705337599,1.006318787774246,0.819085583720495,1.2225778106469405,0.5031462753675141,0.0397493352937984,-1.159137007822082,0.9084263804959788
1975,32.0,32.0,CHI,John Laskowski,Indiana,2.0,71.0,2132.0,832.0,282.0,99.0,0.398,,0.76,18.1,7.1,2.4,0.8,2.0,0.046,-1.9,0.0,laskojo76,1976.0,22.0,22.0,1570.0,284.0,690.0,,,87.0,120.0,52.0,167.0,219.0,55.0,56.0,10.0,,90.0,655.0,15.019108280254777,5.021656050955414,1.1923566878980891,3.829299363057325,1.2611464968152866,1.284076433121019,0.2292993630573248,,2.063694267515924,6.512101910828025,15.821656050955417,,,1.994904458598726,2.751592356687898,0.4408992999461497,15.5594881293147,4.073183291339012,-0.1326676975742672,0.9652700754312205,7.067856541505304,3.4318892069410585,-0.5962315119064484,0.7104920737236565,3.429769321434585,1.5900899792738454,-1.363836545658664,0.3677059238164102,1.3306280518605826,0.5416309461832989,-0.0859471178070567,0.9650153033565828,0.6615255093450075,0.6961434747303105,-0.6208865872873826,0.34662210272792,,,,,3.703249705337599,1.006318787774246,-1.629260486578024,0.55726576162052,0.5031462753675141,0.0397493352937984,-1.5659878325330356,0.876284534997507
1975,34.0,34.0,NYK,Larry Fogle,Canisius,1.0,2.0,14.0,2.0,3.0,0.0,0.2,,,7.0,1.0,1.5,0.0,0.0,-0.163,-5.1,0.0,foglela76,1976.0,22.0,22.0,14.0,1.0,5.0,,,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,,4.0,2.0,5.142857142857142,7.7142857142857135,2.571428571428571,5.142857142857142,0.0,2.571428571428571,0.0,,10.285714285714285,2.571428571428571,12.857142857142858,,,0.0,0.0,0.2,15.5594881293147,4.073183291339012,-2.557368584076954,0.3305286844988038,7.067856541505304,3.4318892069410585,0.1883595692637731,1.0914604263660868,3.429769321434585,1.5900899792738454,-2.1569655592703474,0.0,1.3306280518605826,0.5416309461832989,2.290859723417791,1.9324923804462184,0.6615255093450075,0.6961434747303105,-0.9502717950509928,0.0,,,,,3.703249705337599,1.006318787774246,6.541132551977526,2.777483319822909,0.5031462753675141,0.0397493352937984,-7.626448923658095,0.3974987191426859
1975,35.0,35.0,PHO,Allen Murphy,Louisville,1.0,2.0,18.0,5.0,4.0,0.0,0.2,,0.429,9.0,2.5,2.0,0.0,-0.1,-0.229,-5.7,-0.1,murphal77,1977.0,24.0,24.0,18.0,1.0,5.0,,,3.0,7.0,3.0,1.0,4.0,0.0,0.0,0.0,,5.0,5.0,10.0,8.0,6.0,2.0,0.0,0.0,0.0,,10.0,2.0,10.0,,,6.0,14.0,0.3094059405940594,15.902642533520387,4.372708528954646,-1.3498824571624248,0.6288263085158016,7.028118028564201,3.371517205980167,0.2882624978783858,1.1382848107396324,3.563156321151768,1.7389278433291846,-2.049053579089337,0.0,1.3997286170971228,0.5982263907062033,-2.3397975061661023,0.0,0.7579862468664474,0.7800258719126217,-0.9717450076468191,0.0,,,,,3.764844414801868,1.1311860825114126,5.512051183793826,2.656152259754476,0.5090116543286395,0.0447137259740069,-4.464081428834969,0.6078562994832606
1975,37.0,37.0,NOJ,Rudy Hackett,Syracuse,1.0,6.0,46.0,14.0,13.0,3.0,0.3,,0.571,7.7,2.3,2.2,0.5,0.0,-0.024,-4.4,-0.1,hackeru77,1977.0,23.0,23.0,46.0,3.0,10.0,,,8.0,14.0,4.0,9.0,13.0,3.0,0.0,1.0,,8.0,14.0,10.956521739130435,10.17391304347826,3.130434782608696,7.043478260869565,2.347826086956521,0.0,0.7826086956521738,,6.260869565217391,2.347826086956521,7.826086956521739,,,6.260869565217391,10.956521739130435,0.4331683168316831,15.902642533520387,4.372708528954646,-1.1311343442258637,0.6889749119390521,7.028118028564201,3.371517205980167,0.933050262752408,1.447601335397141,3.563156321151768,1.7389278433291846,-0.6988962991520633,0.6589175089005361,1.3997286170971228,0.5982263907062033,-2.3397975061661023,0.0,0.7579862468664474,0.7800258719126217,0.0315661950101119,1.0324840310592929,,,,,3.764844414801868,1.1311860825114126,2.206555746225193,1.6629822843680198,0.5090116543286395,0.0447137259740069,-1.6961981101965362,0.8509988192765648
1975,38.0,38.0,NOJ,Jim McElroy,Central Michigan University,7.0,51.0,10178.0,4120.0,820.0,1462.0,0.468,,0.764,24.3,9.9,2.0,3.5,14.0,0.066,-1.1,2.2,mcelrji76,1976.0,22.0,22.0,1134.0,151.0,296.0,5.0,21.0,81.0,110.0,34.0,76.0,110.0,107.0,44.0,4.0,141.0,70.0,383.0,12.158730158730158,3.492063492063492,1.0793650793650793,2.412698412698413,3.3968253968253967,1.3968253968253967,0.1269841269841269,2.884090909090909,2.2222222222222223,4.7936507936507935,9.396825396825395,0.1178010471204188,0.4947643979057592,2.571428571428571,3.492063492063492,0.5560394889663183,15.5594881293147,4.073183291339012,-0.8349140530492998,0.7814350997718635,7.067856541505304,3.4318892069410585,-1.0419313776825034,0.494076736215101,3.429769321434585,1.5900899792738454,-0.0207182769771512,0.990394711270142,1.3306280518605826,0.5416309461832989,0.122218542775825,1.049748947402884,0.6615255093450075,0.6961434747303105,-0.7678609392524502,0.1919565083890068,2.9530630961115185,0.7047192471637306,-0.0978718649990058,0.9766438491912246,3.703249705337599,1.006318787774246,-1.4717279465596391,0.6000735567518631,0.5031462753675141,0.0397493352937984,1.3306691346623938,1.1051249232843257
1975,47.0,47.0,HOU,Rudy White,Arizona State,5.0,32.0,1185.0,384.0,120.0,112.0,0.408,,0.742,9.6,3.1,1.0,0.9,0.2,0.008,-3.3,-0.4,whiteru76,1976.0,22.0,22.0,284.0,42.0,102.0,0.0,0.0,18.0,25.0,13.0,25.0,38.0,30.0,19.0,5.0,22.0,32.0,102.0,12.929577464788734,4.816901408450704,1.647887323943662,3.169014084507042,3.8028169014084505,2.408450704225352,0.6338028169014085,3.616438356164384,4.056338028169014,5.323943661971831,12.929577464788734,0.0,0.0,2.2816901408450705,3.169014084507042,0.4513274336283185,15.5594881293147,4.073183291339012,-0.6456646991845567,0.8309770448315,7.067856541505304,3.4318892069410585,-0.6558938815687878,0.6815222380595752,3.429769321434585,1.5900899792738454,0.2346078428493883,1.1087675423657442,1.3306280518605826,0.5416309461832989,1.9899576639035177,1.810010469009486,0.6615255093450075,0.6961434747303105,-0.0398232454227039,0.9580927839486524,2.9530630961115185,0.7047192471637306,0.9413326835086994,1.2246397176295936,3.703249705337599,1.006318787774246,0.3508712419176512,1.0953455345780487,0.5031462753675141,0.0397493352937984,-1.3036404598011002,0.8970103839060611
1975,48.0,48.0,WSB,Tom Kropp,University of Nebraska at Kearney,2.0,25.0,552.0,193.0,62.0,47.0,0.44,,0.702,7.1,2.5,0.8,0.6,0.5,0.042,-3.5,-0.3,kroppto76,1976.0,22.0,22.0,72.0,7.0,30.0,,,5.0,6.0,5.0,10.0,15.0,8.0,2.0,0.0,,20.0,19.0,9.5,7.5,2.5,5.0,4.0,1.0,0.0,,10.0,3.5,15.0,,,2.5,3.0,0.2910539215686274,15.5594881293147,4.073183291339012,-1.4876541751016348,0.6105599310880683,7.067856541505304,3.4318892069410585,0.1259199911292819,1.0611420811892511,3.429769321434585,1.5900899792738454,0.3586153525889303,1.1662591927106345,1.3306280518605826,0.5416309461832989,-0.6104305047383526,0.7515248146179738,0.6615255093450075,0.6961434747303105,-0.9502717950509928,0.0,,,,,3.703249705337599,1.006318787774246,6.257212298092353,2.700331005383384,0.5031462753675141,0.0397493352937984,-5.335745924585974,0.5784678051249259
1975,50.0,50.0,POR,Gus Gerard,Virginia,5.0,65.0,3524.0,1607.0,719.0,224.0,0.436,,0.649,12.6,5.7,2.6,0.8,5.3,0.072,-1.4,0.6,gerargu77,1977.0,23.0,23.0,1048.0,201.0,454.0,1.0,3.0,78.0,117.0,89.0,128.0,217.0,92.0,44.0,62.0,61.0,164.0,480.0,16.48854961832061,7.454198473282442,3.0572519083969465,4.396946564885496,3.16030534351145,1.5114503816793894,2.1297709923664123,2.4674157303370787,5.633587786259542,6.904580152671755,15.595419847328245,0.0414269275028768,0.1242807825086306,2.6793893129771,4.019083969465649,0.4747962332832159,15.902642533520387,4.372708528954646,0.1339917995724017,1.036843378926818,7.028118028564201,3.371517205980167,0.126376470498946,1.0606251122969952,3.563156321151768,1.7389278433291846,-0.2316662989702078,0.8869398529475411,1.3997286170971228,0.5982263907062033,0.1867549916184399,1.079816732484876,0.7579862468664474,0.7800258719126217,1.7586400591256692,2.809775244829297,2.9530630961115185,0.7047192471637306,-0.6891359470158009,0.8355445346176579,3.764844414801868,1.1311860825114126,1.6520211840909214,1.4963666928998502,0.5090116543286395,0.0447137259740069,-0.7652106886666904,0.9327806725947132
1975,51.0,51.0,GSW,Bubbles Hawkins,Illinois State,4.0,32.0,2005.0,1313.0,240.0,150.0,0.453,,0.704,19.5,12.7,2.3,1.5,3.0,0.072,0.4,1.4,hawkibu76,1976.0,21.0,21.0,153.0,53.0,104.0,,,20.0,31.0,16.0,14.0,30.0,16.0,10.0,8.0,43.0,31.0,126.0,29.64705882352941,7.0588235294117645,3.764705882352941,3.294117647058824,3.764705882352941,2.3529411764705883,1.8823529411764703,4.513119533527697,7.294117647058823,12.470588235294118,24.47058823529412,,,4.705882352941177,7.294117647058823,0.5355321319279157,15.5594881293147,4.073183291339012,3.458614475849817,1.9054006518166344,7.067856541505304,3.4318892069410585,-0.0026320815005536,0.998721958766354,3.429769321434585,1.5900899792738454,0.2106400048325022,1.0976557107864795,1.3306280518605826,0.5416309461832989,1.8874717772570444,1.768293681454056,0.6615255093450075,0.6961434747303105,1.7537008909038725,2.845472947884102,2.9530630961115185,0.7047192471637306,2.2137275854106533,1.5282841533153837,3.703249705337599,1.006318787774246,3.568320481885693,1.969653203926704,0.5031462753675141,0.0397493352937984,0.8147521542443078,1.064366682505492
1975,53.0,53.0,BOS,Jerome Anderson,West Virginia,2.0,22.0,290.0,127.0,25.0,16.0,0.49,,0.694,5.9,2.6,0.5,0.3,0.4,0.068,-3.4,-0.1,anderje76,1976.0,22.0,22.0,126.0,25.0,45.0,,,11.0,16.0,4.0,9.0,13.0,6.0,3.0,3.0,,25.0,61.0,17.428571428571427,3.714285714285714,1.1428571428571428,2.571428571428571,1.7142857142857142,0.8571428571428571,0.8571428571428571,,7.142857142857142,7.142857142857142,12.857142857142858,,,3.142857142857143,4.571428571428571,0.5860876249039201,15.5594881293147,4.073183291339012,0.4588753231977165,1.1201249863570577,7.067856541505304,3.4318892069410585,-0.977179222580068,0.5255179830651528,3.429769321434585,1.5900899792738454,-1.0788594541877998,0.4998253683045576,1.3306280518605826,0.5416309461832989,-0.8741841618434567,0.6441641268154061,0.6615255093450075,0.6961434747303105,0.2810014815891691,1.2957064316257962,,,,,3.703249705337599,1.006318787774246,3.4180097592406,1.9288078609881316,0.5031462753675141,0.0397493352937984,2.0866097237441386,1.164845401023436
1975,54.0,54.0,PHO,Bayard Forrest,Grand Canyon University,2.0,64.0,2130.0,569.0,565.0,296.0,0.449,,0.509,15.3,4.1,4.1,2.1,2.7,0.06,-0.7,0.7,forreba78,1978.0,23.0,23.0,887.0,111.0,238.0,,,49.0,103.0,84.0,166.0,250.0,129.0,23.0,34.0,84.0,105.0,271.0,10.998872604284104,10.146561443066515,3.4092446448703493,6.737316798196167,5.235625704622323,0.9334836527621194,1.3799323562570462,3.4092446448703493,4.261555806087937,4.5050732807215335,9.659526493799325,,,1.9887260428410367,4.180383314543405,0.4782578003670761,16.149651504035216,4.509263080117132,-1.142266221383853,0.6810594396749603,7.0144534115920765,3.4003792580544543,0.9211054984691596,1.4465220378110033,3.729668011738812,1.7803414249503202,0.8458813976794,1.4037779470300409,1.4298972853998533,0.5535398671872195,-0.8967983375077043,0.6528326630825669,0.7638939838591343,0.755374873213451,0.8155399315537388,1.806444854148128,2.9530630961115185,0.7047192471637306,0.6473238109996505,1.1544774134218512,3.746340792369773,1.0568964109028562,0.4874791970180324,1.1375248655347936,0.5125044793987054,0.0431933178399628,-0.7928698406202063,0.933177795691056
1975,56.0,56.0,LAL,C.J. Kupec,Michigan,3.0,16.0,1589.0,606.0,313.0,108.0,0.427,,0.772,10.8,4.1,2.1,0.7,1.8,0.053,-3.1,-0.5,kupeccj76,1976.0,23.0,23.0,55.0,10.0,40.0,,,7.0,11.0,4.0,19.0,23.0,5.0,3.0,0.0,24.0,7.0,27.0,17.672727272727272,15.054545454545451,2.618181818181818,12.436363636363636,3.272727272727273,1.963636363636364,0.0,1.3801916932907348,4.581818181818181,6.545454545454546,26.181818181818183,,,4.581818181818181,7.2,0.3010704727921498,15.5594881293147,4.073183291339012,0.5188175911224142,1.1358167521867988,7.067856541505304,3.4318892069410585,2.3271989366343546,2.1300015593326056,3.429769321434585,1.5900899792738454,-0.0987629950218473,0.9542120667632464,1.3306280518605826,0.5416309461832989,1.1687078004615308,1.4757214541589303,0.6615255093450075,0.6961434747303105,-0.9502717950509928,0.0,2.9530630961115185,0.7047192471637306,-2.23191208293386,0.4673762965336294,3.703249705337599,1.006318787774246,0.8730518471425747,1.237242569739296,0.5031462753675141,0.0397493352937984,-5.083753000692097,0.5983756365328121
1975,57.0,57.0,ATL,Monte Towe,NC State,1.0,51.0,409.0,130.0,34.0,87.0,0.406,,0.72,8.0,2.5,0.7,1.7,0.1,0.013,-4.5,-0.3,towemo77,1977.0,23.0,23.0,409.0,56.0,138.0,,,18.0,25.0,8.0,26.0,34.0,87.0,16.0,0.0,,61.0,130.0,11.442542787286063,2.9926650366748166,0.7041564792176039,2.2885085574572126,7.657701711491443,1.408312958435208,0.0,,5.36919315403423,4.929095354523227,12.146699266503669,,,1.5843520782396088,2.200488997555012,0.436241610738255,15.902642533520387,4.372708528954646,-1.0199856031338477,0.7195371940963207,7.028118028564201,3.371517205980167,-1.1969249288514896,0.4258131443598136,3.563156321151768,1.7389278433291846,2.354637891415121,2.1491343688834115,1.3997286170971228,0.5982263907062033,0.0143496533610817,1.006132861208402,0.7579862468664474,0.7800258719126217,-0.9717450076468191,0.0,,,,,3.764844414801868,1.1311860825114126,1.4182889659236733,1.4261394529146283,0.5090116543286395,0.0447137259740069,-1.6274654371833672,0.8570365865465999
1975,61.0,61.0,POR,Phil Hicks,Tulane,2.0,37.0,390.0,132.0,94.0,32.0,0.447,,0.778,6.8,2.3,1.6,0.6,0.5,0.058,-2.7,-0.1,hicksph77,1977.0,24.0,24.0,262.0,41.0,89.0,,,11.0,13.0,26.0,40.0,66.0,24.0,8.0,0.0,13.0,37.0,93.0,12.778625954198471,9.068702290076336,3.572519083969466,5.496183206106871,3.2977099236641223,1.099236641221374,0.0,3.65625,5.083969465648855,5.633587786259542,12.229007633587786,,,1.5114503816793894,1.786259541984733,0.4909206081081081,15.902642533520387,4.372708528954646,-0.7144351283959816,0.8035536186682838,7.028118028564201,3.371517205980167,0.6052421319080575,1.2903457587392015,3.563156321151768,1.7389278433291846,-0.1526494607041584,0.9255024552496082,1.3997286170971228,0.5982263907062033,-0.502304780504617,0.7853212599890008,0.7579862468664474,0.7800258719126217,-0.9717450076468191,0.0,2.917698737671317,0.695243369197909,1.0622917025166845,1.2531280055726854,3.764844414801868,1.1311860825114126,1.166143282030416,1.3503796984705965,0.5090116543286395,0.0447137259740069,-0.4045971528082471,0.9644584832848424
1975,62.0,62.0,CLE,Eric Fernsten,San Francisco,6.0,37.0,1643.0,517.0,372.0,82.0,0.445,,0.675,7.5,2.4,1.7,0.4,3.3,0.098,-0.7,0.6,fernser76,1976.0,22.0,22.0,268.0,33.0,86.0,0.0,0.0,26.0,37.0,25.0,45.0,70.0,19.0,7.0,14.0,20.0,21.0,92.0,12.35820895522388,9.402985074626866,3.3582089552238807,6.044776119402986,2.5522388059701493,0.9402985074626864,1.880597014925373,1.6705336426914152,2.82089552238806,4.432835820895522,11.552238805970148,0.0,0.0,3.492537313432836,4.970149253731344,0.449745795854517,15.5594881293147,4.073183291339012,-0.7859403677948498,0.794255495586678,7.067856541505304,3.4318892069410585,0.6804207223236467,1.3303870868641356,3.429769321434585,1.5900899792738454,-0.5518747535690918,0.744142992363875,1.3306280518605826,0.5416309461832989,-0.7206559136777991,0.7066576615064529,0.6615255093450075,0.6961434747303105,1.751178528323691,2.842818588790926,2.7824364927615406,0.6888885631395153,-1.614053287519799,0.600385182927725,3.703249705337599,1.006318787774246,-0.876813782738878,0.7617351642051637,0.5031462753675141,0.0397493352937984,-1.3434307547107187,0.8938668889598921
1975,64.0,64.0,DET,Lindsay Hairston,Michigan State,1.0,47.0,651.0,273.0,179.0,21.0,0.456,,0.58,13.9,5.8,3.8,0.4,1.0,0.075,-1.7,0.1,hairsli76,1976.0,24.0,24.0,651.0,104.0,228.0,,,65.0,112.0,65.0,114.0,179.0,21.0,21.0,32.0,,84.0,273.0,15.096774193548388,9.898617511520737,3.5944700460829493,6.304147465437787,1.161290322580645,1.161290322580645,1.769585253456221,,4.64516129032258,5.751152073732719,12.608294930875577,,,3.5944700460829493,6.193548387096775,0.4922821696480093,15.5594881293147,4.073183291339012,-0.1136000770577156,0.9702616222384244,7.067856541505304,3.4318892069410585,0.824840430247622,1.400511944942864,3.429769321434585,1.5900899792738454,-1.426635617117654,0.3385913785288938,1.3306280518605826,0.5416309461832989,-0.3126441176842032,0.8727384943950662,0.6615255093450075,0.6961434747303105,1.5917117438190187,2.675006826582289,,,,,3.703249705337599,1.006318787774246,0.9359972172121328,1.2543473057264751,0.5031462753675141,0.0397493352937984,-0.2733154061371128,0.9784076594593306
1975,75.0,75.0,ATL,Wilbur Holland,New Orleans,4.0,33.0,8171.0,3760.0,842.0,922.0,0.452,,0.799,29.6,13.6,3.1,3.3,14.0,0.082,-0.4,3.3,hollawi76,1976.0,24.0,24.0,351.0,85.0,213.0,,,22.0,34.0,15.0,26.0,41.0,26.0,20.0,2.0,223.0,48.0,192.0,19.692307692307693,4.205128205128205,1.5384615384615383,2.6666666666666665,2.6666666666666665,2.051282051282051,0.2051282051282051,2.7836338418862687,4.923076923076923,8.717948717948717,21.846153846153843,,,2.2564102564102564,3.487179487179487,0.4211265134234076,15.5594881293147,4.073183291339012,1.014641195200027,1.2656141081663603,7.067856541505304,3.4318892069410585,-0.8341552316395232,0.5949651327009818,3.429769321434585,1.5900899792738454,-0.479911618030829,0.7775061284737563,1.3306280518605826,0.5416309461832989,1.3305258949838228,1.5415893633189204,0.6615255093450075,0.6961434747303105,-0.6556081049148855,0.3100835904745496,2.9530630961115185,0.7047192471637306,-0.2404209263577635,0.942625928159697,3.703249705337599,1.006318787774246,1.2121677867480856,1.3293937257272046,0.5031462753675141,0.0397493352937984,-2.0634247425240053,0.8369862484141483
1975,76.0,76.0,PHO,Joe Pace,Coppin State University,2.0,30.0,557.0,255.0,168.0,27.0,0.467,,0.598,7.1,3.2,2.1,0.3,1.1,0.092,-2.1,0.0,pacejo77,1977.0,23.0,23.0,119.0,24.0,55.0,,,16.0,29.0,16.0,18.0,34.0,4.0,2.0,17.0,44.0,29.0,64.0,19.361344537815125,10.285714285714285,4.840336134453781,5.445378151260504,1.2100840336134453,0.6050420168067226,5.142857142857142,3.616438356164384,8.773109243697478,7.260504201680672,16.638655462184875,,,4.840336134453781,8.773109243697478,0.4722550177095631,15.902642533520387,4.372708528954646,0.7909747428607103,1.2174922813616862,7.028118028564201,3.371517205980167,0.9662107763745004,1.4635090423795272,3.563156321151768,1.7389278433291846,-1.353174196712703,0.3396101446434136,1.3997286170971228,0.5982263907062033,-1.328404451285201,0.4322566599099121,0.7579862468664474,0.7800258719126217,5.6214428955273,6.784895061246781,2.9530630961115185,0.7047192471637306,0.9413326835086994,1.2246397176295936,3.764844414801868,1.1311860825114126,4.427445586827295,2.3302713942719944,0.5090116543286395,0.0447137259740069,-0.8220436972853435,0.9277882219267524
1975,90.0,90.0,WSB,Rich Jones,VCU,,34.0,,,,,,,,,,,,,,,,jonesri77,1977.0,30.0,30.0,877.0,134.0,348.0,,,92.0,121.0,48.0,146.0,194.0,46.0,38.0,11.0,,109.0,360.0,14.777651083238313,7.963511972633979,1.9703534777651084,5.993158494868871,1.888255416191562,1.5598631698973775,0.451539338654504,,4.474344355758267,5.500570125427594,14.285062713797036,,,3.776510832383124,4.966932725199543,0.44860931113548,15.902642533520387,4.372708528954646,-0.2572756548561955,0.9292575779207284,7.028118028564201,3.371517205980167,0.2774400624177864,1.1330930898240583,3.563156321151768,1.7389278433291846,-0.96318022129866,0.5299389771317121,1.3997286170971228,0.5982263907062033,0.2676821940456632,1.1144040000642093,0.7579862468664474,0.7800258719126217,-0.3928676204810185,0.5957091444880299,,,,,3.764844414801868,1.1311860825114126,0.6272177070824604,1.1884539871467008,0.5090116543286395,0.0447137259740069,-1.3508680360986394,0.8813340663627298
1975,92.0,92.0,LAL,Don Ford,UC Santa Barbara,7.0,76.0,9301.0,3016.0,1691.0,647.0,0.464,,0.773,19.6,6.4,3.6,1.4,12.7,0.066,-1.8,0.4,forddo76,1976.0,23.0,23.0,1838.0,311.0,710.0,1.0,3.0,104.0,139.0,118.0,215.0,333.0,111.0,50.0,14.0,88.0,186.0,726.0,14.21980413492927,6.522306855277476,2.311207834602829,4.211099020674647,2.174102285092492,0.9793253536452666,0.2742110990206746,1.6287917737789204,3.643090315560392,6.091403699673559,13.906420021762786,0.036036036036036,0.1081081081081081,2.0369967355821545,2.7225244831338413,0.4707194356553763,15.5594881293147,4.073183291339012,-0.3289034395368504,0.9138992244956046,7.067856541505304,3.4318892069410585,-0.1589648305441922,0.9228125694085412,3.429769321434585,1.5900899792738454,-0.7896830070682699,0.6338916939705789,1.3306280518605826,0.5416309461832989,-0.6486015998362621,0.7359873048489406,0.6615255093450075,0.6961434747303105,-0.5563715302716591,0.4145132653949773,2.9530630961115185,0.7047192471637306,-1.8791473734573965,0.5515600990455136,3.703249705337599,1.006318787774246,-0.0597816422669268,0.9837549734519664,0.5031462753675141,0.0397493352937984,-0.8157831941707181,0.9355518637429002
