Ish Smith,30,Detroit Pistons,43497
Ivan Rabb,21,Memphis Grizzlies,43497
Ivica Zubac,21,Los Angeles Lakers,43497
Ivica Zubac,21,Los Angeles Clippers,43497
J.J. Barea,34,Dallas Mavericks,43497
J.J. Redick,34,Philadelphia 76ers,43497
J.P. Macura,23,Charlotte Hornets,43497
J.R. Smith,33,Cleveland Cavaliers,43497
Jabari Parker,23,Chicago Bulls,43497
Jabari Parker,23,Washington Wizards,43497
Jacob Evans,21,Golden State Warriors,43497
Jae Crowder,28,Utah Jazz,43497
Jahlil Okafor,23,New Orleans Pelicans,43497
JaKarr Sampson,25,Chicago Bulls,43497
Jake Layman,24,Portland Trail Blazers,43497
Jakob Poeltl,23,San Antonio Spurs,43497
Jalen Brunson,22,Dallas Mavericks,43497
Jalen Jones,25,Cleveland Cavaliers,43497
Jamal Crawford,38,Phoenix Suns,43497
Jamal Murray,21,Denver Nuggets,43497
James Ennis III,28,Houston Rockets,43497
James Ennis III,28,Philadelphia 76ers,43497
James Harden,29,Houston Rockets,43497
James Johnson,31,Miami Heat,43497
James Nunnally,28,Minnesota Timberwolves,43497
James Nunnally,28,Houston Rockets,43497
JaMychal Green,28,Memphis Grizzlies,43497
JaMychal Green,28,Los Angeles Clippers,43497
Jared Dudley,33,Brooklyn Nets,43497
Jared Terrell,23,Minnesota Timberwolves,43497
Jarell Martin,24,Orlando Magic,43497
Jaren Jackson Jr.,19,Memphis Grizzlies,43497
Jaron Blossomgame,25,Cleveland Cavaliers,43497
Jarred Vanderbilt,19,Denver Nuggets,43497
Jarrett Allen,20,Brooklyn Nets,43497
Jason Smith,32,Washington Wizards,43497
Jason Smith,32,Milwaukee Bucks,43497
Jason Smith,32,New Orleans Pelicans,43497
JaVale McGee,31,Los Angeles Lakers,43497
Jawun Evans,22,Phoenix Suns,43497
Jawun Evans,22,Oklahoma City Thunder,43497
Jaylen Adams,22,Atlanta Hawks,43497
Jaylen Brown,22,Boston Celtics,43497
Jaylen Morris,23,Milwaukee Bucks,43497
Jayson Tatum,20,Boston Celtics,43497
Jeff Green,32,Washington Wizards,43497
Jeff Teague,30,Minnesota Timberwolves,43497
Jemerrio Jones,23,Los Angeles Lakers,43497
Jerami Grant,24,Oklahoma City Thunder,43497
Jeremy Lamb,26,Charlotte Hornets,43497
Jeremy Lin,30,Atlanta Hawks,43497
Jeremy Lin,30,Toronto Raptors,43497
Jerian Grant,26,Orlando Magic,43497
Jerome Robinson,21,Los Angeles Clippers,43497
Jerryd Bayless,30,Minnesota Timberwolves,43497
Jevon Carter,23,Memphis Grizzlies,43497
Jimmer Fredette,29,Phoenix Suns,43497
Jimmy Butler,29,Philadelphia 76ers,43497
Jimmy Butler,29,Minnesota Timberwolves,43497
Joakim Noah,33,Memphis Grizzlies,43497
Jodie Meeks,31,Toronto Raptors,43497
Joe Chealey,23,Charlotte Hornets,43497
Joe Harris,27,Brooklyn Nets,43497
Joe Ingles,31,Utah Jazz,43497
Joel Embiid,24,Philadelphia 76ers,43497
John Collins,21,Atlanta Hawks,43497
John Henson,28,Milwaukee Bucks,43497
John Holland,30,Cleveland Cavaliers,43497
John Jenkins,27,New York Knicks,43497
John Jenkins,27,Washington Wizards,43497
John Wall,28,Washington Wizards,43497
Johnathan Motley,23,Los Angeles Clippers,43497
Johnathan Williams,23,Los Angeles Lakers,43497
Jon Leuer,29,Detroit Pistons,43497
Jonah Bolden,23,Philadelphia 76ers,43497
Jonas Jerebko,31,Golden State Warriors,43497
Jonas Valančiūnas,26,Toronto Raptors,43497
Jonas Valančiūnas,26,Memphis Grizzlies,43497
Jonathan Isaac,21,Orlando Magic,43497
Jonathon Simmons,29,Orlando Magic,43497
Jonathon Simmons,29,Philadelphia 76ers,43497
Jordan Bell,24,Golden State Warriors,43497
Jordan Clarkson,26,Cleveland Cavaliers,43497
Jordan Loyd,25,Toronto Raptors,43497
Jordan McRae,27,Washington Wizards,43497
Jordan Sibert,26,Atlanta Hawks,43497
José Calderón,37,Detroit Pistons,43497
Josh Hart,23,Los Angeles Lakers,43497
Josh Jackson,21,Phoenix Suns,43497
Josh Okogie,20,Minnesota Timberwolves,43497
Josh Richardson,25,Miami Heat,43497
Jrue Holiday,28,New Orleans Pelicans,43497
Juancho Hernangómez,23,Denver Nuggets,43497
Julian Washburn,27,Memphis Grizzlies,43497
Julius Randle,24,New Orleans Pelicans,43497
Justin Anderson,25,Atlanta Hawks,43497
Justin Holiday,29,Chicago Bulls,43497
Justin Holiday,29,Memphis Grizzlies,43497
Justin Jackson,23,Sacramento Kings,43497
Justin Jackson,23,Dallas Mavericks,43497
Justin Patton,21,Philadelphia 76ers,43497
Justise Winslow,22,Miami Heat,43497
Jusuf Nurkić,24,Portland Trail Blazers,43497
Kadeem Allen,26,New York Knicks,43497
Kalin Lucas,29,Detroit Pistons,43497
Karl-Anthony Towns,23,Minnesota Timberwolves,43497
Kawhi Leonard,27,Toronto Raptors,43497
Keita Bates-Diop,23,Minnesota Timberwolves,43497
Kelly Olynyk,27,Miami Heat,43497
Kelly Oubre Jr.,23,Phoenix Suns,43497
Kelly Oubre Jr.,23,Washington Wizards,43497
Kemba Walker,28,Charlotte Hornets,43497
Kenneth Faried,29,Houston Rockets,43497
Kenneth Faried,29,Brooklyn Nets,43497
Kenrich Williams,24,New Orleans Pelicans,43497
Kent Bazemore,29,Atlanta Hawks,43497
Kentavious Caldwell-Pope,25,Los Angeles Lakers,43497
Kevin Durant,30,Golden State Warriors,43497
Kevin Huerter,20,Atlanta Hawks,43497
Kevin Knox,19,New York Knicks,43497
Kevin Love,30,Cleveland Cavaliers,43497
Kevon Looney,22,Golden State Warriors,43497
Khem Birch,26,Orlando Magic,43497
Khris Middleton,27,Milwaukee Bucks,43497
Khyri Thomas,22,Detroit Pistons,43497
Klay Thompson,28,Golden State Warriors,43497
Kobi Simmons,21,Cleveland Cavaliers,43497
Kosta Koufos,29,Sacramento Kings,43497
Kostas Antetokounmpo,21,Dallas Mavericks,43497
Kris Dunn,24,Chicago Bulls,43497
Kyle Anderson,25,Memphis Grizzlies,43497
Kyle Korver,37,Utah Jazz,43497
Kyle Korver,37,Cleveland Cavaliers,43497
Kyle Kuzma,23,Los Angeles Lakers,43497
Kyle Lowry,32,Toronto Raptors,43497
Kyle O'Quinn,28,Indiana Pacers,43497
Kyrie Irving,26,Boston Celtics,43497
LaMarcus Aldridge,33,San Antonio Spurs,43497
Lance Stephenson,28,Los Angeles Lakers,43497
Lance Thomas,30,New York Knicks,43497
Landry Shamet,21,Philadelphia 76ers,43497
Landry Shamet,21,Los Angeles Clippers,43497
Langston Galloway,27,Detroit Pistons,43497
Larry Nance Jr.,26,Cleveland Cavaliers,43497
Lauri Markkanen,21,Chicago Bulls,43497
LeBron James,34,Los Angeles Lakers,43497
Lonnie Walker IV,20,San Antonio Spurs,43497
Lonzo Ball,21,Los Angeles Lakers,43497
Lorenzo Brown,28,Toronto Raptors,43497
Lou Williams,32,Los Angeles Clippers,43497
Luc Mbah a Moute,32,Los Angeles Clippers,43497
Luka Dončić,19,Dallas Mavericks,43497
Luke Kennard,22,Detroit Pistons,43497
Luke Kornet,23,New York Knicks,43497
Luol Deng,33,Minnesota Timberwolves,43497
Malachi Richardson,23,Toronto Raptors,43497
Malcolm Brogdon,26,Milwaukee Bucks,43497
Malcolm Miller,25,Toronto Raptors,43497
Malik Beasley,22,Denver Nuggets,43497
Malik Monk,20,Charlotte Hornets,43497
Marc Gasol,34,Memphis Grizzlies,43497
Marc Gasol,34,Toronto Raptors,43497
Marcin Gortat,34,Los Angeles Clippers,43497
Marco Belinelli,32,San Antonio Spurs,43497
Marcus Derrickson,22,Golden State Warriors,43497
Marcus Morris,29,Boston Celtics,43497
Marcus Smart,24,Boston Celtics,43497
Mario Hezonja,23,New York Knicks,43497
Markelle Fultz,20,Philadelphia 76ers,43497
Markieff Morris,29,Washington Wizards,43497
Markieff Morris,29,Oklahoma City Thunder,43497
Marquese Chriss,21,Cleveland Cavaliers,43497
Marquese Chriss,21,Houston Rockets,43497
MarShon Brooks,30,Memphis Grizzlies,43497
Marvin Bagley III,19,Sacramento Kings,43497
Marvin Williams,32,Charlotte Hornets,43497
Mason Plumlee,28,Denver Nuggets,43497
Matthew Dellavedova,28,Cleveland Cavaliers,43497
Matthew Dellavedova,28,Milwaukee Bucks,43497
Maurice Harkless,25,Portland Trail Blazers,43497
Maxi Kleber,27,Dallas Mavericks,43497
Melvin Frazier,22,Orlando Magic,43497
Meyers Leonard,26,Portland Trail Blazers,43497
Michael Beasley,30,Los Angeles Lakers,43497
Michael Carter-Williams,27,Orlando Magic,43497
Michael Carter-Williams,27,Houston Rockets,43497
Michael Kidd-Gilchrist,25,Charlotte Hornets,43497
Mikal Bridges,22,Phoenix Suns,43497
Mike Conley,31,Memphis Grizzlies,43497
Mike Muscala,27,Philadelphia 76ers,43497
Mike Muscala,27,Los Angeles Lakers,43497
Mike Scott,30,Los Angeles Clippers,43497
Mike Scott,30,Philadelphia 76ers,43497
Miles Bridges,20,Charlotte Hornets,43497
Miles Plumlee,30,Atlanta Hawks,43497
Miloš Teodosić,31,Los Angeles Clippers,43497
Mitch Creek,26,Brooklyn Nets,43497
Mitch Creek,26,Minnesota Timberwolves,43497
Mitchell Robinson,20,New York Knicks,43497
Mo Bamba,20,Orlando Magic,43497
Monte Morris,23,Denver Nuggets,43497
Montrezl Harrell,25,Los Angeles Clippers,43497
Moritz Wagner,21,Los Angeles Lakers,43497
Myles Turner,22,Indiana Pacers,43497
Naz Mitrou-Long,25,Utah Jazz,43497
Nemanja Bjelica,30,Sacramento Kings,43497
Nenê,36,Houston Rockets,43497
Nerlens Noel,24,Oklahoma City Thunder,43497
Nick Young,33,Denver Nuggets,43497
Nicolas Batum,30,Charlotte Hornets,43497
Nik Stauskas,25,Portland Trail Blazers,43497
Nik Stauskas,25,Cleveland Cavaliers,43497
Nikola Jokić,23,Denver Nuggets,43497
Nikola Mirotić,27,New Orleans Pelicans,43497
Nikola Mirotić,27,Milwaukee Bucks,43497
Nikola Vučević,28,Orlando Magic,43497
Noah Vonleh,23,New York Knicks,43497
Norman Powell,25,Toronto Raptors,43497
OG Anunoby,21,Toronto Raptors,43497
Okaro White,26,Washington Wizards,43497
Omari Spellman,21,Atlanta Hawks,43497
Omri Casspi,30,Memphis Grizzlies,43497
Otto Porter Jr.,25,Washington Wizards,43497
Otto Porter Jr.,25,Chicago Bulls,43497
P.J. Tucker,33,Houston Rockets,43497
Pascal Siakam,24,Toronto Raptors,43497
Pat Connaughton,26,Milwaukee Bucks,43497
Patrick Beverley,30,Los Angeles Clippers,43497
Patrick McCaw,23,Toronto Raptors,43497
Patrick McCaw,23,Cleveland Cavaliers,43497
Patrick Patterson,29,Oklahoma City Thunder,43497
Patty Mills,30,San Antonio Spurs,43497
Pau Gasol,38,San Antonio Spurs,43497
Pau Gasol,38,Milwaukee Bucks,43497
Paul George,28,Oklahoma City Thunder,43497
Paul Millsap,33,Denver Nuggets,43497
PJ Dozier,22,Boston Celtics,43497
Quincy Acy,28,Phoenix Suns,43497
Quincy Pondexter,30,San Antonio Spurs,43497
Quinn Cook,25,Golden State Warriors,43497
R.J. Hunter,25,Boston Celtics,43497
Rajon Rondo,32,Los Angeles Lakers,43497
Raul Neto,26,Utah Jazz,43497
Rawle Alkins,21,Chicago Bulls,43497
Ray Spalding,21,Phoenix Suns,43497
Ray Spalding,21,Dallas Mavericks,43497
Raymond Felton,34,Oklahoma City Thunder,43497
Reggie Bullock,27,Detroit Pistons,43497
Reggie Bullock,27,Los Angeles Lakers,43497
Reggie Jackson,28,Detroit Pistons,43497
Richaun Holmes,25,Phoenix Suns,43497
Ricky Rubio,28,Utah Jazz,43497
Robert Covington,28,Minnesota Timberwolves,43497
Robert Covington,28,Philadelphia 76ers,43497
Robert Williams,21,Boston Celtics,43497
Robin Lopez,30,Chicago Bulls,43497
Rodions Kurucs,20,Brooklyn Nets,43497
Rodney Hood,26,Cleveland Cavaliers,43497
Rodney Hood,26,Portland Trail Blazers,43497
Rodney McGruder,27,Miami Heat,43497
Ron Baker,25,New York Knicks,43497
Ron Baker,25,Washington Wizards,43497
Rondae Hollis-Jefferson,24,Brooklyn Nets,43497
Royce O'Neale,25,Utah Jazz,43497
Rudy Gay,32,San Antonio Spurs,43497
Rudy Gobert,26,Utah Jazz,43497
Russell Westbrook,30,Oklahoma City Thunder,43497
Ryan Anderson,30,Phoenix Suns,43497
Ryan Anderson,30,Miami Heat,43497
Ryan Arcidiacono,24,Chicago Bulls,43497
Ryan Broekhoff,28,Dallas Mavericks,43497
Salah Mejri,32,Dallas Mavericks,43497
Sam Dekker,24,Washington Wizards,43497
Sam Dekker,24,Cleveland Cavaliers,43497
Scott Machado,28,Los Angeles Lakers,43497
Semi Ojeleye,24,Boston Celtics,43497
Serge Ibaka,29,Toronto Raptors,43497
Seth Curry,28,Portland Trail Blazers,43497
Shabazz Napier,27,Brooklyn Nets,43497
Shai Gilgeous-Alexander,20,Los Angeles Clippers,43497
Shake Milton,22,Philadelphia 76ers,43497
Shaquille Harrison,25,Chicago Bulls,43497
Shaun Livingston,33,Golden State Warriors,43497
Shelvin Mack,28,Memphis Grizzlies,43497
Shelvin Mack,28,Charlotte Hornets,43497
Sindarius Thornwell,24,Los Angeles Clippers,43497
Skal Labissière,22,Sacramento Kings,43497
Skal Labissière,22,Portland Trail Blazers,43497
Solomon Hill,27,New Orleans Pelicans,43497
Spencer Dinwiddie,25,Brooklyn Nets,43497
Stanley Johnson,22,Detroit Pistons,43497
Stanley Johnson,22,New Orleans Pelicans,43497
Stephen Curry,30,Golden State Warriors,43497
Sterling Brown,23,Milwaukee Bucks,43497
Steven Adams,25,Oklahoma City Thunder,43497
Svi Mykhailiuk,21,Los Angeles Lakers,43497
Svi Mykhailiuk,21,Detroit Pistons,43497
T.J. Leaf,21,Indiana Pacers,43497
T.J. McConnell,26,Philadelphia 76ers,43497
T.J. Warren,25,Phoenix Suns,43497
Tahjere McCall,24,Brooklyn Nets,43497
Taj Gibson,33,Minnesota Timberwolves,43497
Taurean Prince,24,Atlanta Hawks,43497
Terrance Ferguson,20,Oklahoma City Thunder,43497
Terrence Jones,27,Houston Rockets,43497
Terrence Ross,27,Orlando Magic,43497
Terry Rozier,24,Boston Celtics,43497
Thabo Sefolosha,34,Utah Jazz,43497
Thaddeus Young,30,Indiana Pacers,43497
Theo Pinson,23,Brooklyn Nets,43497
Thomas Bryant,21,Washington Wizards,43497
Thomas Welsh,22,Denver Nuggets,43497
Thon Maker,21,Detroit Pistons,43497
Thon Maker,21,Milwaukee Bucks,43497
Tim Frazier,28,New Orleans Pelicans,43497
Tim Frazier,28,Milwaukee Bucks,43497
Tim Hardaway Jr.,26,New York Knicks,43497
Tim Hardaway Jr.,26,Dallas Mavericks,43497
Timothé Luwawu-Cabarrot,23,Chicago Bulls,43497
Timothé Luwawu-Cabarrot,23,Oklahoma City Thunder,43497
Tobias Harris,26,Los Angeles Clippers,43497
Tobias Harris,26,Philadelphia 76ers,43497
Tomáš Satoranský,27,Washington Wizards,43497
Tony Bradley,21,Utah Jazz,43497
Tony Parker,36,Charlotte Hornets,43497
Tony Snell,27,Milwaukee Bucks,43497
Torrey Craig,28,Denver Nuggets,43497
Trae Young,20,Atlanta Hawks,43497
Treveon Graham,25,Brooklyn Nets,43497
Trevon Duval,20,Milwaukee Bucks,43497
Trevor Ariza,33,Washington Wizards,43497
Trevor Ariza,33,Phoenix Suns,43497
Trey Burke,26,New York Knicks,43497
Trey Burke,26,Dallas Mavericks,43497
Trey Lyles,23,Denver Nuggets,43497
Tristan Thompson,27,Cleveland Cavaliers,43497
Troy Brown Jr.,19,Washington Wizards,43497
Troy Caupain,23,Orlando Magic,43497
Troy Daniels,27,Phoenix Suns,43497
Troy Williams,24,Sacramento Kings,43497
Tyler Cavanaugh,24,Utah Jazz,43497
Tyler Davis,21,Oklahoma City Thunder,43497
Tyler Dorsey,22,Memphis Grizzlies,43497
Tyler Dorsey,22,Atlanta Hawks,43497
Tyler Johnson,26,Miami Heat,43497
Tyler Johnson,26,Phoenix Suns,43497
Tyler Lydon,22,Denver Nuggets,43497
Tyler Ulis,23,Chicago Bulls,43497
Tyler Zeller,29,Memphis Grizzlies,43497
Tyler Zeller,29,Atlanta Hawks,43497
Tyreke Evans,29,Indiana Pacers,43497
Tyrone Wallace,24,Los Angeles Clippers,43497
Tyson Chandler,36,Los Angeles Lakers,43497
Tyson Chandler,36,Phoenix Suns,43497
Tyus Jones,22,Minnesota Timberwolves,43497
Udonis Haslem,38,Miami Heat,43497
Victor Oladipo,26,Indiana Pacers,43497
Vince Carter,42,Atlanta Hawks,43497
Vince Edwards,22,Houston Rockets,43497
Wade Baldwin,22,Portland Trail Blazers,43497
Walt Lemon Jr.,26,Chicago Bulls,43497
Wayne Ellington,31,Detroit Pistons,43497
Wayne Ellington,31,Miami Heat,43497
Wayne Selden,24,Chicago Bulls,43497
Wayne Selden,24,Memphis Grizzlies,43497
Wendell Carter Jr.,19,Chicago Bulls,43497
Wes Iwundu,24,Orlando Magic,43497
Wesley Johnson,31,New Orleans Pelicans,43497
Wesley Johnson,31,Washington Wizards,43497
Wesley Matthews,32,Dallas Mavericks,43497
Wesley Matthews,32,Indiana Pacers,43497
Wesley Matthews,32,New York Knicks,43497
Will Barton,28,Denver Nuggets,43497
Willie Cauley-Stein,25,Sacramento Kings,43497
Willy Hernangómez,24,Charlotte Hornets,43497
Wilson Chandler,31,Philadelphia 76ers,43497
Wilson Chandler,31,Los Angeles Clippers,43497
Yante Maten,22,Miami Heat,43497
Yogi Ferrell,25,Sacramento Kings,43497
Yuta Watanabe,24,Memphis Grizzlies,43497
Zach Collins,21,Portland Trail Blazers,43497
Zach LaVine,23,Chicago Bulls,43497
Zach Lofton,26,Detroit Pistons,43497
Zaza Pachulia,34,Detroit Pistons,43497
Zhaire Smith,19,Philadelphia 76ers,43497
Zhou Qi,23,Houston Rockets,43497
Aaron Gordon,24,Orlando Magic,43862
Aaron Holiday,23,Indiana Pacers,43862
Abdel Nader,26,Oklahoma City Thunder,43862
Adam Mokoka,21,Chicago Bulls,43862
Admiral Schofield,22,Washington Wizards,43862
Al Horford,33,Philadelphia 76ers,43862
Alec Burks,28,Golden State Warriors,43862
Alec Burks,28,Philadelphia 76ers,43862
Alen Smailagić,19,Golden State Warriors,43862
Alex Caruso,25,Los Angeles Lakers,43862
Alex Len,26,Atlanta Hawks,43862
Alex Len,26,Sacramento Kings,43862
Al-Farouq Aminu,29,Orlando Magic,43862
Alfonzo McKinnie,27,Cleveland Cavaliers,43862
Alize Johnson,23,Indiana Pacers,43862
Allen Crabbe,27,Atlanta Hawks,43862
Allen Crabbe,27,Minnesota Timberwolves,43862
Allonzo Trier,24,New York Knicks,43862
Amile Jefferson,26,Orlando Magic,43862
Amir Coffey,22,Los Angeles Clippers,43862
Andre Drummond,26,Detroit Pistons,43862
Andre Drummond,26,Cleveland Cavaliers,43862
Andre Iguodala,36,Miami Heat,43862
Andre Roberson,28,Oklahoma City Thunder,43862
Andrew Wiggins,24,Minnesota Timberwolves,43862
Andrew Wiggins,24,Golden State Warriors,43862
Anfernee Simons,20,Portland Trail Blazers,43862
Ante Žižić,23,Cleveland Cavaliers,43862
Anthony Davis,26,Los Angeles Lakers,43862
Anthony Tolliver,34,Portland Trail Blazers,43862
Anthony Tolliver,34,Memphis Grizzlies,43862
Anthony Tolliver,34,Sacramento Kings,43862
Antonius Cleveland,25,Dallas Mavericks,43862
Anžejs Pasečņiks,24,Washington Wizards,43862
Aron Baynes,33,Phoenix Suns,43862
Austin Rivers,27,Houston Rockets,43862
Avery Bradley,29,Los Angeles Lakers,43862
B.J. Johnson,24,Orlando Magic,43862
Bam Adebayo,22,Miami Heat,43862
Ben McLemore,26,Houston Rockets,43862
Ben Simmons,23,Philadelphia 76ers,43862
Bismack Biyombo,27,Charlotte Hornets,43862
Blake Griffin,30,Detroit Pistons,43862
Boban Marjanović,31,Dallas Mavericks,43862
Bobby Portis,24,New York Knicks,43862
Bogdan Bogdanović,27,Sacramento Kings,43862
Bojan Bogdanović,30,Utah Jazz,43862
Bol Bol,20,Denver Nuggets,43862
Brad Wanamaker,30,Boston Celtics,43862
Bradley Beal,26,Washington Wizards,43862
Brandon Clarke,23,Memphis Grizzlies,43862
Brandon Goodwin,24,Atlanta Hawks,43862
Brandon Ingram,22,New Orleans Pelicans,43862
Brandon Knight,28,Detroit Pistons,43862
Brandon Knight,28,Cleveland Cavaliers,43862
Brian Bowen,21,Indiana Pacers,43862
Brook Lopez,31,Milwaukee Bucks,43862
Bruce Brown,23,Detroit Pistons,43862
Bruno Caboclo,24,Memphis Grizzlies,43862
Bruno Caboclo,24,Houston Rockets,43862
Bruno Fernando,21,Atlanta Hawks,43862
Bryn Forbes,26,San Antonio Spurs,43862
Buddy Hield,27,Sacramento Kings,43862
C.J. Miles,32,Washington Wizards,43862
Caleb Martin,24,Charlotte Hornets,43862
Caleb Swanigan,22,Portland Trail Blazers,43862
Caleb Swanigan,22,Sacramento Kings,43862
Cam Reddish,20,Atlanta Hawks,43862
Cameron Johnson,23,Phoenix Suns,43862
Cameron Payne,25,Phoenix Suns,43862
Caris LeVert,25,Brooklyn Nets,43862
Carmelo Anthony,35,Portland Trail Blazers,43862
Carsen Edwards,21,Boston Celtics,43862
Cedi Osman,24,Cleveland Cavaliers,43862
Chandler Hutchison,23,Chicago Bulls,43862
Chandler Parsons,31,Atlanta Hawks,43862
Charlie Brown Jr.,22,Atlanta Hawks,43862
Chasson Randle,26,Golden State Warriors,43862
Cheick Diallo,23,Phoenix Suns,43862
Chimezie Metu,22,San Antonio Spurs,43862
Chris Boucher,27,Toronto Raptors,43862
Chris Chiozza,24,Brooklyn Nets,43862
Chris Chiozza,24,Washington Wizards,43862
Chris Clemons,22,Houston Rockets,43862
Chris Paul,34,Oklahoma City Thunder,43862
Chris Silva,23,Miami Heat,43862
Christian Wood,24,Detroit Pistons,43862
CJ McCollum,28,Portland Trail Blazers,43862
Clint Capela,25,Houston Rockets,43862
Coby White,19,Chicago Bulls,43862
Cody Martin,24,Charlotte Hornets,43862
Cody Zeller,27,Charlotte Hornets,43862
Collin Sexton,21,Cleveland Cavaliers,43862
Corey Brewer,33,Sacramento Kings,43862
Cory Joseph,28,Sacramento Kings,43862
Courtney Lee,34,Dallas Mavericks,43862
Cristiano Felício,27,Chicago Bulls,43862
D.J. Augustin,32,Orlando Magic,43862
D.J. Wilson,23,Milwaukee Bucks,43862
Damian Jones,24,Atlanta Hawks,43862
Damian Lillard,29,Portland Trail Blazers,43862
Damion Lee,27,Golden State Warriors,43862
Damyean Dotson,25,New York Knicks,43862
D'Angelo Russell,23,Golden State Warriors,43862
D'Angelo Russell,23,Minnesota Timberwolves,43862
Daniel Gafford,21,Chicago Bulls,43862
Daniel Theis,27,Boston Celtics,43862
Danilo Gallinari,31,Oklahoma City Thunder,43862
Danny Green,32,Los Angeles Lakers,43862
Dante Exum,24,Cleveland Cavaliers,43862
Dante Exum,24,Utah Jazz,43862
Danuel House Jr.,26,Houston Rockets,43862
DaQuan Jeffries,22,Sacramento Kings,43862
Dario Šarić,25,Phoenix Suns,43862
Darius Bazley,19,Oklahoma City Thunder,43862
Darius Garland,20,Cleveland Cavaliers,43862
Daryl Macon,24,Miami Heat,43862
David Nwaba,27,Brooklyn Nets,43862
Dāvis Bertāns,27,Washington Wizards,43862
De'Aaron Fox,22,Sacramento Kings,43862
Dean Wade,23,Cleveland Cavaliers,43862
Deandre Ayton,21,Phoenix Suns,43862
DeAndre' Bembry,25,Atlanta Hawks,43862
De'Andre Hunter,22,Atlanta Hawks,43862
DeAndre Jordan,31,Brooklyn Nets,43862
De'Anthony Melton,21,Memphis Grizzlies,43862
Dejounte Murray,23,San Antonio Spurs,43862
Delon Wright,27,Dallas Mavericks,43862
DeMar DeRozan,30,San Antonio Spurs,43862
DeMarre Carroll,33,Houston Rockets,43862
DeMarre Carroll,33,San Antonio Spurs,43862
Dennis Schröder,26,Oklahoma City Thunder,43862
Dennis Smith Jr.,22,New York Knicks,43862
Denzel Valentine,26,Chicago Bulls,43862
Deonte Burton,26,Oklahoma City Thunder,43862
Derrick Favors,28,New Orleans Pelicans,43862
Derrick Jones Jr.,22,Miami Heat,43862
Derrick Rose,31,Detroit Pistons,43862
Derrick Walton,24,Los Angeles Clippers,43862
Derrick Walton,24,Detroit Pistons,43862
Derrick White,25,San Antonio Spurs,43862
Devin Booker,23,Phoenix Suns,43862
Devon Hall,24,Oklahoma City Thunder,43862
Devontae Cacok,23,Los Angeles Lakers,43862
Devonte' Graham,24,Charlotte Hornets,43862
Dewan Hernandez,23,Toronto Raptors,43862
Dewayne Dedmon,30,Sacramento Kings,43862
Dewayne Dedmon,30,Atlanta Hawks,43862
Dillon Brooks,24,Memphis Grizzlies,43862
Dion Waiters,28,Los Angeles Lakers,43862
Dion Waiters,28,Miami Heat,43862
Domantas Sabonis,23,Indiana Pacers,43862
Donovan Mitchell,23,Utah Jazz,43862
Donta Hall,22,Brooklyn Nets,43862
Donta Hall,22,Detroit Pistons,43862
Donte DiVincenzo,23,Milwaukee Bucks,43862
Dorian Finney-Smith,26,Dallas Mavericks,43862
Doug McDermott,28,Indiana Pacers,43862
Dragan Bender,22,Golden State Warriors,43862
Dragan Bender,22,Milwaukee Bucks,43862
Draymond Green,29,Golden State Warriors,43862
Drew Eubanks,22,San Antonio Spurs,43862
Duncan Robinson,25,Miami Heat,43862
Dusty Hannahs,26,Memphis Grizzlies,43862
Dwayne Bacon,24,Charlotte Hornets,43862
Dwight Howard,34,Los Angeles Lakers,43862
Dwight Powell,28,Dallas Mavericks,43862
Džanan Musa,20,Brooklyn Nets,43862
Ed Davis,30,Utah Jazz,43862
Edmond Sumner,24,Indiana Pacers,43862
Elfrid Payton,25,New York Knicks,43862
Elie Okobo,22,Phoenix Suns,43862
Emmanuel Mudiay,23,Utah Jazz,43862
Enes Freedom,27,Boston Celtics,43862
Eric Bledsoe,30,Milwaukee Bucks,43862
Eric Gordon,31,Houston Rockets,43862
Eric Mika,25,Sacramento Kings,43862
Eric Paschall,23,Golden State Warriors,43862
Ersan İlyasova,32,Milwaukee Bucks,43862
E'Twaun Moore,30,New Orleans Pelicans,43862
Evan Fournier,27,Orlando Magic,43862
Evan Turner,31,Atlanta Hawks,43862
Frank Jackson,21,New Orleans Pelicans,43862
Frank Kaminsky,26,Phoenix Suns,43862
Frank Mason III,25,Milwaukee Bucks,43862
Frank Ntilikina,21,New York Knicks,43862
Fred VanVleet,25,Toronto Raptors,43862
Furkan Korkmaz,22,Philadelphia 76ers,43862
Gabe Vincent,23,Miami Heat,43862
Garrett Temple,33,Brooklyn Nets,43862
Garrison Mathews,23,Washington Wizards,43862
Gary Clark,25,Orlando Magic,43862
Gary Clark,25,Houston Rockets,43862
Gary Harris,25,Denver Nuggets,43862
Gary Payton II,27,Washington Wizards,43862
Gary Trent Jr.,21,Portland Trail Blazers,43862
George Hill,33,Milwaukee Bucks,43862
Georges Niang,26,Utah Jazz,43862
Giannis Antetokounmpo,25,Milwaukee Bucks,43862
Glenn Robinson III,26,Golden State Warriors,43862
Glenn Robinson III,26,Philadelphia 76ers,43862
Goga Bitadze,20,Indiana Pacers,43862
Goran Dragić,33,Miami Heat,43862
Gordon Hayward,29,Boston Celtics,43862
Gorgui Dieng,30,Minnesota Timberwolves,43862
Gorgui Dieng,30,Memphis Grizzlies,43862
Grant Williams,21,Boston Celtics,43862
Grayson Allen,24,Memphis Grizzlies,43862
Hamidou Diallo,21,Oklahoma City Thunder,43862
Harrison Barnes,27,Sacramento Kings,43862
Harry Giles,21,Sacramento Kings,43862
