--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
73,73,NOJ,Andre Hampton,Kentucky State University,,,,,,,,,,,,,,,,,
74,74,LAL,Charles Russell,Alabama,,,,,,,,,,,,,,,,,
75,75,ATL,Wilbur Holland,New Orleans,4,276,8171,3760,842,922,.452,,.799,29.6,13.6,3.1,3.3,14.0,.082,-0.4,3.3
76,76,PHO,Joe Pace,Coppin State University,2,79,557,255,168,27,.467,,.598,7.1,3.2,2.1,0.3,1.1,.092,-2.1,0.0
77,77,PHI,Ken Tyler,Gonzaga,,,,,,,,,,,,,,,,,
78,78,POR,Maurice Presley,Houston,,,,,,,,,,,,,,,,,
79,79,CLE,Jim Lee,Syracuse,,,,,,,,,,,,,,,,,
80,80,NYK,Don Washington,UNC,,,,,,,,,,,,,,,,,
81,81,DET,Cliff Pratt,Shaw,,,,,,,,,,,,,,,,,
82,82,CLE,Mike Odemns,Western Kentucky,,,,,,,,,,,,,,,,,
83,83,HOU,Rick Whitlow,Illinois State,,,,,,,,,,,,,,,,,
84,84,SEA,Dwain Govan,Bishop College,,,,,,,,,,,,,,,,,
85,85,KCK,Ed Stahl,UNC,,,,,,,,,,,,,,,,,
86,86,CHI,Bob Iverson,University of North Texas,,,,,,,,,,,,,,,,,
87,87,GSW,Larry Pounds,Washington,,,,,,,,,,,,,,,,,
88,88,BUF,Sam Berry,Armstrong Atlantic State University,,,,,,,,,,,,,,,,,
89,89,BOS,Darryl Brown,Fordham,,,,,,,,,,,,,,,,,
90,90,WSB,Rich Jones,VCU,,,,,,,,,,,,,,,,,
91,91,NOJ,Rick Schmidt,Illinois,,,,,,,,,,,,,,,,,
92,92,LAL,Don Ford,UC Santa Barbara,7,474,9301,3016,1691,647,.464,,.773,19.6,6.4,3.6,1.4,12.7,.066,-1.8,0.4
93,93,ATL,Danny Williams,Ole Miss,,,,,,,,,,,,,,,,,
94,94,PHO,Biff Burrell,USC,,,,,,,,,,,,,,,,,
95,95,PHI,Ken Alston,Valdosta State University,,,,,,,,,,,,,,,,,
96,96,MIL,Oliver Purnell,Old Dominion,,,,,,,,,,,,,,,,,
97,97,POR,Gerald Willett,Oregon,,,,,,,,,,,,,,,,,
98,98,DET,Allen Spruill,North Carolina A&T,,,,,,,,,,,,,,,,,
99,99,CLE,Henry Ward,Jackson State University,1,27,171,83,33,6,.378,,.882,6.3,3.1,1.2,0.2,-0.1,-.023,-6.1,-0.2
100,100,NYK,Hank Williams,Jacksonville University,,,,,,,,,,,,,,,,,
101,101,HOU,William Johnson,Texas Tech,,,,,,,,,,,,,,,,,
102,102,SEA,Larry Smith,North Carolina A&T,,,,,,,,,,,,,,,,,
103,103,KCK,Clint Chapman,USC,,,,,,,,,,,,,,,,,
104,104,CHI,Bill Andreas,Ohio State,,,,,,,,,,,,,,,,,
105,105,GSW,Tony Styles,San Francisco,,,,,,,,,,,,,,,,,
106,106,BUF,George Jackson,UNC Charlotte,,,,,,,,,,,,,,,,,
107,107,WSB,John Garrett,Purdue,,,,,,,,,,,,,,,,,
108,108,BOS,Rick Coleman,Jacksonville University,,,,,,,,,,,,,,,,,
109,109,NOJ,Bill Higgins,Ashland University,,,,,,,,,,,,,,,,,
110,110,LAL,Rick Suttle,Kansas,,,,,,,,,,,,,,,,,
111,111,ATL,Gus Johnson,Winona State University,,,,,,,,,,,,,,,,,
112,112,PHO,Dave Edmonds,West Georgia,,,,,,,,,,,,,,,,,
113,113,PHI,Mike Flynn,Kentucky,2,144,2279,896,304,321,.440,,.653,15.8,6.2,2.1,2.2,2.6,.054,-0.9,0.6
114,114,POR,Steve Fields,Miami University,,,,,,,,,,,,,,,,,
115,115,MIL,Wilbur Thomas,American University,,,,,,,,,,,,,,,,,
116,116,CLE,Shawn Leftwich,Jacksonville University,,,,,,,,,,,,,,,,,
117,117,NYK,Pete Davis,Michigan State,,,,,,,,,,,,,,,,,
118,118,DET,Ike Williams,Armstrong Atlantic State University,,,,,,,,,,,,,,,,,
119,119,HOU,Nate Barnett,University of Akron,,,,,,,,,,,,,,,,,
120,120,SEA,Hollis Miller,Drury University,,,,,,,,,,,,,,,,,
121,121,KCK,Wayne Croft,Clemson,,,,,,,,,,,,,,,,,
122,122,CHI,John Grochowalski,Assumption College,,,,,,,,,,,,,,,,,
123,123,GSW,Stan Boyer,Wyoming,,,,,,,,,,,,,,,,,
124,124,BUF,Mike Franklin,Cincinnati,,,,,,,,,,,,,,,,,
125,125,BOS,Al Boswell,Oral Roberts,,,,,,,,,,,,,,,,,
126,126,WSB,Fletcher Johnson,Randolph-Macon College,,,,,,,,,,,,,,,,,
127,127,NOJ,Harvey Carmichael,Kentucky State University,,,,,,,,,,,,,,,,,
128,128,LAL,Mike Cashman,Willamette University,,,,,,,,,,,,,,,,,
129,129,ATL,Oscar Jackson,Duquesne,,,,,,,,,,,,,,,,,
130,130,PHO,Jack Schrader,Arizona State,,,,,,,,,,,,,,,,,
131,131,PHI,Freeman Blade,Montana State University Billings,,,,,,,,,,,,,,,,,
132,132,MIL,Bob McCurdy,Richmond,,,,,,,,,,,,,,,,,
133,133,POR,Charlie Neal,Oregon State,,,,,,,,,,,,,,,,,
134,134,NYK,Jerry Homan,Marquette,,,,,,,,,,,,,,,,,
135,135,DET,John Kelley,Dillard University,,,,,,,,,,,,,,,,,
136,136,CLE,Andre McCarter,UCLA,3,103,1182,392,95,172,.431,,.725,11.5,3.8,0.9,1.7,1.1,.046,-2.5,-0.2
137,137,HOU,Leon Johnson,Centenary (LA),,,,,,,,,,,,,,,,,
138,138,SEA,Ken McKenzie,Montana,,,,,,,,,,,,,,,,,
139,139,KCK,Jim Bostic,New Mexico State,1,4,48,26,16,3,.545,,.400,12.0,6.5,4.0,0.8,0.1,.144,-2.7,0.0
140,140,CHI,John Murphy,UMass,,,,,,,,,,,,,,,,,
141,141,GSW,Mike Rozenski,Saint Mary's,,,,,,,,,,,,,,,,,
142,142,BUF,Allan Jones,Pepperdine,,,,,,,,,,,,,,,,,
143,143,WSB,Bruce Hamming,Augustana College (IL),,,,,,,,,,,,,,,,,
144,144,BOS,Roger Morningstar,Kansas,,,,,,,,,,,,,,,,,
145,145,NOJ,Fred Stokes,Barber-Scotia College,,,,,,,,,,,,,,,,,
146,146,ATL,Dave Schlesser,Morningside College,,,,,,,,,,,,,,,,,
147,147,PHO,Owen Brown,Maryland,,,,,,,,,,,,,,,,,
148,148,PHI,Larry Haralson,Drake University,,,,,,,,,,,,,,,,,
149,149,POR,Quentin Braxton,University of Portland,,,,,,,,,,,,,,,,,
150,150,MIL,Eric Hays,Montana,,,,,,,,,,,,,,,,,
151,151,DET,Terry Thomas,Detroit Mercy,1,28,136,77,36,3,.431,,.724,4.9,2.8,1.3,0.1,0.2,.082,-3.7,-0.1
152,152,CLE,Skip Howard,Bowling Green,,,,,,,,,,,,,,,,,
153,153,NYK,Tim van Blommesteyn,Princeton,,,,,,,,,,,,,,,,,
154,154,HOU,Steve Strother,Providence,,,,,,,,,,,,,,,,,
155,155,SEA,Rich Haws,Utah State University,,,,,,,,,,,,,,,,,
156,156,CHI,Gary Tomaszewski,St. Mary's University,,,,,,,,,,,,,,,,,
157,157,GSW,Scott Trobbe,Stanford,,,,,,,,,,,,,,,,,
158,158,BUF,George Rautins,Niagara University,,,,,,,,,,,,,,,,,
159,159,BOS,Robert Rhodes,Albany State University,,,,,,,,,,,,,,,,,
160,160,WSB,Doug Brookins,Creighton,,,,,,,,,,,,,,,,,
161,161,NOJ,Aleksander Belov,,,,,,,,,,,,,,,,,,
162,162,ATL,Vic Kelly,Hawaii,,,,,,,,,,,,,,,,,
163,163,PHO,Mike Moon,Arizona State,,,,,,,,,,,,,,,,,
164,164,PHI,Ric Reed,Azusa Pacific University,,,,,,,,,,,,,,,,,
165,165,MIL,Romie Thomas,University of Wisconsin-Eau Claire,,,,,,,,,,,,,,,,,
166,166,POR,Tyree Foster,University of Portland,,,,,,,,,,,,,,,,,
167,167,CLE,Eric Anderson,Macalester College,,,,,,,,,,,,,,,,,
168,168,NYK,Moe Rivers,NC State,,,,,,,,,,,,,,,,,
169,169,DET,Mickey Fox,Saint Mary's University,,,,,,,,,,,,,,,,,
170,170,SEA,Jerry Bellotti,Santa Clara,,,,,,,,,,,,,,,,,
171,171,GSW,Maurice Harper,Saint Mary's,,,,,,,,,,,,,,,,,
172,172,BUF,Art Allen,Pepperdine,,,,,,,,,,,,,,,,,
173,173,WSB,Mike Fahey,Brandeis University,,,,,,,,,,,,,,,,,
174,174,BOS,Bill Endicott,UMass,,,,,,,,,,,,,,,,,
