--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
31,31,CHI,Dave Newmark,Columbia University,2,145,1771,769,521,100,.405,,.671,12.2,5.3,3.6,0.7,1.2,.034,,
32,32,BOS,Garfield Smith,Eastern Kentucky University,2,63,415,168,132,17,.385,,.322,6.6,2.7,2.1,0.3,-0.3,-.036,,
33,33,BAL,Jack Thompson,South Carolina,,,,,,,,,,,,,,,,,
34,34,SEA,Ed Johnson,Tennessee State,,,,,,,,,,,,,,,,,
35,35,MIL,Sam Williams,Iowa,2,66,672,255,116,64,.353,,.531,10.2,3.9,1.8,1.0,-0.4,-.029,,
36,36,PHO,Art Beatty,American University,,,,,,,,,,,,,,,,,
37,37,SDR,Harry Barnes,Northeastern University,1,22,126,43,26,5,.281,,.538,5.7,2.0,1.2,0.2,-0.4,-.154,,
38,38,SEA,Henry Logan,Western Carolina University,,,,,,,,,,,,,,,,,
39,39,CHI,Mike Lynn,UCLA,2,49,428,126,68,31,.329,,.667,8.7,2.6,1.4,0.6,-0.3,-.035,,
40,40,BAL,Dallas Thornton,Kentucky Wesleyan College,,,,,,,,,,,,,,,,,
41,41,CIN,Dan Sparks,Weber State,,,,,,,,,,,,,,,,,
42,42,DET,Rich Niemann,Saint Louis,1,40,290,113,106,18,.414,,.778,7.3,2.8,2.7,0.5,0.3,.042,,
43,43,SFW,Edgar Lacey,UCLA,,,,,,,,,,,,,,,,,
44,44,NYK,Warren Jabali,Wichita State,,,,,,,,,,,,,,,,,
45,45,LAL,Ed Biedenbach,NC State,1,7,18,4,2,3,.000,,.667,2.6,0.6,0.3,0.4,-0.1,-.248,,
46,46,BOS,Rich Johnson,Grambling State University,2,97,1074,457,265,39,.452,,.613,11.1,4.7,2.7,0.4,1.3,.060,,
47,47,ATL,Bob Warren,Vanderbilt,,,,,,,,,,,,,,,,,
48,48,SDR,Darryl Jones,Benedictine College,,,,,,,,,,,,,,,,,
49,49,PHO,Rich Jones,Memphis,1,34,877,360,194,46,.385,,.760,25.8,10.6,5.7,1.4,0.6,.033,-3.1,-0.2
50,50,MIL,Greg Smith,Western Kentucky,8,524,12269,4097,3249,969,.482,,.646,23.4,7.8,6.2,1.8,22.2,.087,-2.9,-0.3
51,51,SDR,Glen Combs,Virginia Tech,,,,,,,,,,,,,,,,,
52,52,SEA,Al Hairston,Bowling Green,2,42,294,91,41,44,.336,,.600,7.0,2.2,1.0,1.0,-0.5,-.082,,
53,53,CHI,Jim Tillman,Loyola Chicago,,,,,,,,,,,,,,,,,
54,54,BAL,Theodore Chaplin,Voorhees College,,,,,,,,,,,,,,,,,
55,55,CIN,Jim Kissane,Boston College,,,,,,,,,,,,,,,,,
56,56,DET,Carl Fuller,Bethune-Cookman College,,,,,,,,,,,,,,,,,
57,57,SFW,Jim Eakins,BYU,2,115,1744,628,436,148,.462,,.844,15.2,5.5,3.8,1.3,4.5,.123,-0.5,0.7
58,58,NYK,Butch Booker,Cheyney (PA),,,,,,,,,,,,,,,,,
59,59,LAL,Lou Shephard,Missouri State,,,,,,,,,,,,,,,,,
60,60,BOS,Thad Jaracz,Kentucky,,,,,,,,,,,,,,,,,
61,61,ATL,Rusty Parker,Miami (FL),,,,,,,,,,,,,,,,,
62,62,PHI,Larry Miller,UNC,,,,,,,,,,,,,,,,,
63,63,MIL,Joe Franklin,Wisconsin,,,,,,,,,,,,,,,,,
64,64,PHO,Harry Hollines,Denver,,,,,,,,,,,,,,,,,
65,65,SDR,Eldridge Webb,Tulsa,,,,,,,,,,,,,,,,,
66,66,SEA,Ron Guziak,Duquesne,,,,,,,,,,,,,,,,,
67,67,CHI,Kenn Barnett,University of Delaware,,,,,,,,,,,,,,,,,
68,68,BAL,Joe Heiser,Princeton,,,,,,,,,,,,,,,,,
69,69,CIN,Calvin Martin,Texas Southern,,,,,,,,,,,,,,,,,
70,70,DET,Wally Anderzunas,Creighton,1,44,370,159,82,9,.392,,.630,8.4,3.6,1.9,0.2,-0.2,-.023,,
71,71,SFW,Bob Allen,Marshall,1,27,232,48,56,10,.326,,.556,8.6,1.8,2.1,0.4,0.1,.028,,
72,72,NYK,Brian Brunkhorst,Marquette,,,,,,,,,,,,,,,,,
73,73,LAL,Nick Pino,Kansas State,,,,,,,,,,,,,,,,,
74,74,BOS,Jerry Newsom,Indiana State University,,,,,,,,,,,,,,,,,
75,75,ATL,Phil Wagner,Georgia Tech,,,,,,,,,,,,,,,,,
76,76,PHI,Chuck Williams,Colorado,2,138,2869,754,238,449,.443,,.809,20.8,5.5,1.7,3.3,1.9,.032,-2.8,-0.6
77,77,PHO,Rod Knowles,Davidson,,8,40,9,9,0,.286,,.333,5.0,1.1,1.1,0.0,-0.1,-.148,,
78,78,MIL,Fred Smith,Hawaii,,,,,,,,,,,,,,,,,
79,79,SDR,Rick Adelman,Loyola Marymount,7,462,10427,3579,1129,1606,.415,,.713,22.6,7.7,2.4,3.5,10.0,.046,-1.4,0.3
80,80,SEA,Jim McKean,Washington State,,,,,,,,,,,,,,,,,
81,81,CHI,Willie Davis,University of North Texas,,,,,,,,,,,,,,,,,
82,82,BAL,Jasper Wilson,Southern University and A&M College,,,,,,,,,,,,,,,,,
83,83,CIN,Rich Dumas,Northeastern State University,,,,,,,,,,,,,,,,,
84,84,DET,Larry Newbold,Long Island University,,,,,,,,,,,,,,,,,
85,85,SFW,Dave Reaser,West Virginia,,,,,,,,,,,,,,,,,
86,86,NYK,Bob Waldal,Dickinson State University,,,,,,,,,,,,,,,,,
87,87,LAL,Dennis Hrcka,Hillsdale College,,,,,,,,,,,,,,,,,
88,88,BOS,Mike Lewis,Duke,,,,,,,,,,,,,,,,,
89,89,ATL,Oscar Smith,Elizabeth City State University,,,,,,,,,,,,,,,,,
90,90,PHI,Bill Jones,Fairfield,,,,,,,,,,,,,,,,,
91,91,MIL,Tom Kondla,Minnesota,,,,,,,,,,,,,,,,,
92,92,PHO,Charley Parks,Idaho State University,,,,,,,,,,,,,,,,,
93,93,SDR,Aaron Sellers,Jackson State University,,,,,,,,,,,,,,,,,
94,94,SEA,Willie Rogers,Oklahoma,,,,,,,,,,,,,,,,,
95,95,CHI,Lloyd Higgins,Point Loma Nazarene,,,,,,,,,,,,,,,,,
96,96,BAL,Barry Orms,Saint Louis,1,64,916,181,158,49,.309,,.483,14.3,2.8,2.5,0.8,-0.7,-.034,,
97,97,CIN,Dave Williams,Mississippi State,,,,,,,,,,,,,,,,,
98,98,DET,Harry Laurie,Saint Peter's College,,,,,,,,,,,,,,,,,
99,99,SFW,Walt Piatkowski,Bowling Green,,,,,,,,,,,,,,,,,
100,100,NYK,Bobby Hooper,Dayton,,,,,,,,,,,,,,,,,
101,101,LAL,John Smith,University of Southern Colorado,,,,,,,,,,,,,,,,,
102,102,BOS,Julius Keye,Alcorn State,,,,,,,,,,,,,,,,,
103,103,ATL,Marty Baietti,Manhattan University,,,,,,,,,,,,,,,,,
104,104,PHI,Melvin Jones,Albany State University,,,,,,,,,,,,,,,,,
105,105,PHO,Brian Clare,Denver,,,,,,,,,,,,,,,,,
106,106,MIL,Elburt Miller,UNLV,,,,,,,,,,,,,,,,,
107,107,SDR,John Schetzsle,Ashland University,,,,,,,,,,,,,,,,,
108,108,SEA,Jimmy Smith,Utah State University,,,,,,,,,,,,,,,,,
109,109,CHI,Corky Bell,Loyola Chicago,,,,,,,,,,,,,,,,,
110,110,BAL,Wayne Chapman,Western Kentucky,,,,,,,,,,,,,,,,,
111,111,CIN,Butch Joyner,Indiana,,,,,,,,,,,,,,,,,
112,112,DET,Vaughn Harper,Syracuse,,,,,,,,,,,,,,,,,
113,113,SFW,Art Wilmore,San Francisco,,,,,,,,,,,,,,,,,
114,114,NYK,Rodger Bohnenstiehl,Kansas,,,,,,,,,,,,,,,,,
115,115,LAL,George Stone,Marshall,,,,,,,,,,,,,,,,,
116,116,BOS,Bill Butler,St. Bonaventure,,,,,,,,,,,,,,,,,
117,117,ATL,Mack Daughtry,Albany State University,,,,,,,,,,,,,,,,,
118,118,PHI,Clarence Brookins,Temple,,,,,,,,,,,,,,,,,
119,119,MIL,Cliff Berger,Kentucky,,,,,,,,,,,,,,,,,
120,120,PHO,Merv Jackson,Utah,,,,,,,,,,,,,,,,,
121,121,SDR,Mike Butler,Memphis,,,,,,,,,,,,,,,,,
122,122,SEA,Joe Kennedy,Duke,2,86,1323,454,261,67,.373,,.794,15.4,5.3,3.0,0.8,-0.1,-.003,,
123,123,CHI,Mike Weaver,Northwestern,,,,,,,,,,,,,,,,,
124,124,BAL,Steve Adelman,Boston College,,,,,,,,,,,,,,,,,
125,125,CIN,Bo Wyenandt,Vanderbilt,,,,,,,,,,,,,,,,,
126,126,DET,Tom Baack,Nebraska,,,,,,,,,,,,,,,,,
127,127,SFW,Bob Heaney,Santa Clara,,,,,,,,,,,,,,,,,
128,128,NYK,Sylvester Adams,North Carolina A&T,,,,,,,,,,,,,,,,,
129,129,LAL,Charles Alford,East Carolina University,,,,,,,,,,,,,,,,,
130,130,BOS,Ivan Leshinsky,Long Island University,,,,,,,,,,,,,,,,,
131,131,ATL,Dwight Waller,Tennessee State,1,11,29,7,10,1,.222,,.429,2.6,0.6,0.9,0.1,-0.1,-.134,,
132,132,PHI,Greg Cisson,Rider University,,,,,,,,,,,,,,,,,
133,133,PHO,Lee Davis,NC Central,,,,,,,,,,,,,,,,,
134,134,MIL,Eugene Jones,Missouri,,,,,,,,,,,,,,,,,
135,135,SDR,Leonidas Epps,Clark Atlanta University,,,,,,,,,,,,,,,,,
136,136,SEA,Jim Marsh,USC,1,39,375,119,84,30,.333,,.695,9.6,3.1,2.2,0.8,-0.3,-.036,,
137,137,CHI,Jim McGonigle,Iowa State,,,,,,,,,,,,,,,,,
138,138,BAL,Al Dixon,Bowling Green,,,,,,,,,,,,,,,,,
139,139,CIN,James Robinson,Rochester Institute of Technology,,,,,,,,,,,,,,,,,
140,140,SFW,Jerry Chandler,UNLV,,,,,,,,,,,,,,,,,
141,141,NYK,Bob Redd,Marshall,,,,,,,,,,,,,,,,,
142,142,LAL,Harry Singletary,Eckerd College,,,,,,,,,,,,,,,,,
143,143,BOS,Tom Niemeier,University of Evansville,,,,,,,,,,,,,,,,,
144,144,ATL,Henry Watkins,Tennessee State,,,,,,,,,,,,,,,,,
145,145,PHI,Bill Soens,Miami (FL),,,,,,,,,,,,,,,,,
146,146,MIL,Brad Luchini,Marquette,,,,,,,,,,,,,,,,,
147,147,PHO,Ron Boone,Idaho State University,5,379,10795,5284,1046,1273,.454,,.854,28.5,13.9,2.8,3.4,11.5,.051,-2.1,-0.5
148,148,SDR,Roy Manning,Lane College,,,,,,,,,,,,,,,,,
149,149,SEA,Walt Simon,Utah,,,,,,,,,,,,,,,,,
150,150,CHI,John Lallensack,University of Wisconsin-Oshkosh,,,,,,,,,,,,,,,,,
151,151,BAL,Willie Cager,Texas-El Paso,,,,,,,,,,,,,,,,,
152,152,CIN,Glynn Saulters,Louisiana-Monroe,,,,,,,,,,,,,,,,,
153,153,SFW,Bob Wolfe,California,,,,,,,,,,,,,,,,,
154,154,NYK,Pat Moriarty,Guilford College,,,,,,,,,,,,,,,,,
155,155,LAL,Reggie Lacefield,Western Michigan,,,,,,,,,,,,,,,,,
156,156,BOS,Bill Langheld,Fordham,,,,,,,,,,,,,,,,,
157,157,ATL,Phil Harris,Texas-El Paso,,,,,,,,,,,,,,,,,
158,158,PHI,Ted Campbell,North Carolina A&T,,,,,,,,,,,,,,,,,
159,159,MIL,Dave Miller,Florida,,,,,,,,,,,,,,,,,
160,160,PHO,Bill Davis,Arizona,,,,,,,,,,,,,,,,,
161,161,SDR,Marshall Evans,Lincoln University of Missouri,,,,,,,,,,,,,,,,,
162,162,SEA,Bud Ogden,Santa Clara,2,74,490,257,106,48,.445,,.692,6.6,3.5,1.4,0.6,0.7,.072,,
163,163,CHI,Herm Gilliam,Purdue,8,578,15026,6252,2175,2225,.441,,.792,26.0,10.8,3.8,3.8,20.8,.066,-0.1,3.2
164,164,BAL,Rudy Bogad,St. John's,,,,,,,,,,,,,,,,,
165,165,CIN,Billy Tindall,UMass,,,,,,,,,,,,,,,,,
166,166,NYK,Ken Morehead,Hillsdale College,,,,,,,,,,,,,,,,,
167,167,LAL,Harvey Munford,Montana State,,,,,,,,,,,,,,,,,
168,168,BOS,Art Stephenson,Rhode Island,,,,,,,,,,,,,,,,,
169,169,ATL,Frank Standard,South Carolina,,,,,,,,,,,,,,,,,
170,170,PHI,Earl Seyfert,Kansas State,,,,,,,,,,,,,,,,,
171,171,PHO,Pat Hobart,California University of Pennslyvania,,,,,,,,,,,,,,,,,
172,172,SDR,Bobby Lewis,NC State,,,,,,,,,,,,,,,,,
173,173,SEA,Mike Warren,UCLA,,,,,,,,,,,,,,,,,
174,174,CHI,Dave Carr,Washington,,,,,,,,,,,,,,,,,
175,175,BAL,Ernest Sims,East Tennessee State University,,,,,,,,,,,,,,,,,
176,176,CIN,Charles Core,Southeastern Louisiana University,,,,,,,,,,,,,,,,,
177,177,NYK,John Haarlow,Princeton,,,,,,,,,,,,,,,,,
178,178,LAL,John Godfrey,Abilene Christian University,,,,,,,,,,,,,,,,,
179,179,BOS,Keith Hochstein,Holy Cross,,,,,,,,,,,,,,,,,
180,180,ATL,George Hicker,Syracuse,,,,,,,,,,,,,,,,,
181,181,PHI,Tom Youngdale,Davidson,,,,,,,,,,,,,,,,,
182,182,SDR,Bill Gaines,,,,,,,,,,,,,,,,,,
183,183,CHI,Mickey McCarty,TCU,,,,,,,,,,,,,,,,,
184,184,BAL,Joe Allen,Bradley,,,,,,,,,,,,,,,,,
185,185,CIN,Mike Drespling,Westminster College of Pennsylvania,,,,,,,,,,,,,,,,,
186,186,NYK,Ed Fellers,Guilford College,,,,,,,,,,,,,,,,,
187,187,LAL,Johnny Baum,Temple,2,65,556,292,129,31,.414,,.690,8.6,4.5,2.0,0.5,0.3,.026,,
188,188,ATL,Bennie Foster,Point Loma Nazarene,,,,,,,,,,,,,,,,,
189,189,PHI,George Mack,North Carolina A&T,,,,,,,,,,,,,,,,,
190,190,SDR,Chuck Caldwell,Missouri-St. Louis,,,,,,,,,,,,,,,,,
191,191,CHI,Fred Holden,Louisville,,,,,,,,,,,,,,,,,
192,192,BAL,Dennis Black,San Francisco,,,,,,,,,,,,,,,,,
193,193,CIN,Dick Harris,Manchester University,,,,,,,,,,,,,,,,,
194,194,NYK,Bob Ferguson,Tennessee Wesleyan College,,,,,,,,,,,,,,,,,
195,195,LAL,Mike Eberle,Wyoming,,,,,,,,,,,,,,,,,
196,196,ATL,Terry Allerton,Baldwin-Wallace College,,,,,,,,,,,,,,,,,
197,197,PHI,Joe Crews,Villanova,,,,,,,,,,,,,,,,,
198,198,SDR,Tom Billars,Dakota Wesleyan University,,,,,,,,,,,,,,,,,
199,199,CHI,Dave Benedict,Central Washington University,,,,,,,,,,,,,,,,,
200,200,BAL,Gregg Morris,Cornell,,,,,,,,,,,,,,,,,
201,201,CIN,John Howard,Cincinnati,,,,,,,,,,,,,,,,,
202,202,NYK,Milt Williams,Lincoln University of Missouri,3,68,645,236,51,125,.424,,.674,9.5,3.5,0.8,1.8,0.7,.051,-3.4,-0.2
203,203,PHI,Nate Ware,Tennessee State,,,,,,,,,,,,,,,,,
204,204,SDR,Harold Grant,Pepperdine,,,,,,,,,,,,,,,,,
205,205,CHI,Bob Zoretich,DePaul,,,,,,,,,,,,,,,,,
206,206,BAL,Art Kenney,Fairfield,,,,,,,,,,,,,,,,,
207,207,CIN,Larry Humes,University of Evansville,,,,,,,,,,,,,,,,,
208,208,SDR,Bill Corley,UConn,,,,,,,,,,,,,,,,,
209,209,CHI,Rich Mason,Indiana State University,,,,,,,,,,,,,,,,,
210,210,BAL,Jim LaCour,Seattle University,,,,,,,,,,,,,,,,,
211,211,CIN,Ray Jeffords,Georgia,,,,,,,,,,,,,,,,,
212,212,CHI,Rich Kirkland,Norfolk State,,,,,,,,,,,,,,,,,
213,213,BAL,Ron Woodruff,Midwestern State University,,,,,,,,,,,,,,,,,
214,214,CHI,Ronald Horton,University of Delaware,,,,,,,,,,,,,,,,,
