--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
54,54,HOU,Sam Mitchell,Mercer University,13,994,22257,8636,3711,1089,.447,.223,.784,22.4,8.7,3.7,1.1,41.7,.090,-2.5,-3.1
55,55,CLE,Herb Johnson,Tulsa,,,,,,,,,,,,,,,,,
56,56,PHO,Jerry Everett,Lamar,,,,,,,,,,,,,,,,,
57,57,HOU,Michael Payne,Iowa,,,,,,,,,,,,,,,,,
58,58,WSB,Vernon Moore,Creighton,,,,,,,,,,,,,,,,,
59,59,ATL,Sedric Toney,Dayton,5,112,1410,409,98,235,.365,.341,.781,12.6,3.7,0.9,2.1,0.0,.000,-5.0,-1.1
60,60,DET,Andre Goode,Northwestern,,,,,,,,,,,,,,,,,
61,61,POR,Perry Young,Virginia Tech,1,9,72,13,8,7,.286,,.500,8.0,1.4,0.9,0.8,-0.1,-.047,-7.3,-0.1
62,62,NJN,Nigel Miguel,UCLA,,,,,,,,,,,,,,,,,
63,63,DAL,Harold Keeling,Santa Clara,1,20,75,44,6,10,.436,,.714,3.8,2.2,0.3,0.5,0.1,.041,-2.8,0.0
64,64,DET,Richie Johnson,University of Evansville,,,,,,,,,,,,,,,,,
65,65,WSB,Kenny Perry,Southern Illinois,,,,,,,,,,,,,,,,,
66,66,SAC,Michael Adams,Boston College,11,653,20446,9621,1900,4209,.415,.332,.849,31.3,14.7,2.9,6.4,46.9,.110,1.9,19.9
67,67,PHI,Steve Black,La Salle,,,,,,,,,,,,,,,,,
68,68,MIL,Eugene McDowell,Florida,,,,,,,,,,,,,,,,,
69,69,CHI,Mike Brown,George Washington,11,626,10961,3130,2762,424,.455,.125,.690,17.5,5.0,4.4,0.7,15.9,.069,-3.6,-4.4
70,70,BOS,Andre Battle,Loyola Chicago,,,,,,,,,,,,,,,,,
71,71,GSW,Luster Goodwin,Texas-El Paso,,,,,,,,,,,,,,,,,
72,72,IND,Vince Hamilton,Clemson,,,,,,,,,,,,,,,,,
73,73,NYK,Fred Cofield,Eastern Michigan,2,50,496,169,51,86,.395,.188,.600,9.9,3.4,1.0,1.7,-0.5,-.044,-4.7,-0.3
74,74,LAC,Jim Deines,Arizona State,,,,,,,,,,,,,,,,,
75,75,SEA,Alex Stivrins,Colorado,2,22,90,44,22,4,.465,.000,.500,4.1,2.0,1.0,0.2,-0.1,-.043,-7.4,-0.1
76,76,SAC,Willie Simmons,Louisiana Tech,,,,,,,,,,,,,,,,,
77,77,ATL,Arvydas Sabonis,,7,470,11375,5629,3436,964,.500,.328,.786,24.2,12.0,7.3,2.1,47.3,.200,4.4,18.4
78,78,PHO,Granger Hall,Temple,,,,,,,,,,,,,,,,,
79,79,CLE,Mark Davis,Old Dominion,1,33,258,127,37,14,.480,.100,.824,7.8,3.8,1.1,0.4,0.7,.134,-0.5,0.1
80,80,CHI,Craig Beard,Samford University,,,,,,,,,,,,,,,,,
81,81,WSB,Richie Adams,UNLV,,,,,,,,,,,,,,,,,
82,82,SAS,Scott Roth,Wisconsin,3,160,1798,751,204,186,.375,.291,.730,11.2,4.7,1.3,1.2,1.1,.030,-3.3,-0.6
83,83,UTA,Delaney Rudd,Wake Forest,4,239,2357,816,184,519,.413,.257,.761,9.9,3.4,0.8,2.2,0.7,.014,-3.9,-1.2
84,84,ATL,John Battle,Rutgers University,10,612,10910,5338,824,1257,.464,.273,.793,17.8,8.7,1.3,2.1,17.9,.079,-2.0,0.1
85,85,POR,Joe Atkinson,Oklahoma State,,,,,,,,,,,,,,,,,
86,86,DAL,Bubba Jennings,Texas Tech,,,,,,,,,,,,,,,,,
87,87,DET,Spud Webb,NC State,12,814,20288,8072,1742,4342,.452,.314,.848,24.9,9.9,2.1,5.3,40.2,.095,0.2,11.5
88,88,HOU,Michael Brooks,Tennessee,,,,,,,,,,,,,,,,,
89,89,DEN,Pete Williams,Arizona,2,58,583,153,147,15,.602,,.425,10.1,2.6,2.5,0.3,1.4,.112,-1.1,0.1
90,90,PHI,Derrick Gervin,Texas-San Antonio,2,77,1082,676,175,38,.435,.226,.764,14.1,8.8,2.3,0.5,2.1,.095,-1.0,0.3
91,91,MIL,Cozell McQueen,NC State,1,3,7,6,8,0,1.000,,,2.3,2.0,2.7,0.0,0.1,.627,26.1,0.0
92,92,LAL,Dexter Shouse,University of South Alabama,1,3,18,0,0,2,.000,.000,,6.0,0.0,0.0,0.7,-0.1,-.281,-12.0,0.0
93,93,BOS,Cliff Webber,Liberty,,,,,,,,,,,,,,,,,
94,94,IND,Kelvin Johnson,Richmond,,,,,,,,,,,,,,,,,
95,95,GSW,Greg Cavener,Missouri,,,,,,,,,,,,,,,,,
96,96,NYK,Mike Schlegel,VCU,,,,,,,,,,,,,,,,,
97,97,SEA,Lou Stefanovic,Illinois State,,,,,,,,,,,,,,,,,
98,98,SAC,Bob Lojewski,Saint Joseph's,,,,,,,,,,,,,,,,,
99,99,LAC,Wayne Carlander,USC,,,,,,,,,,,,,,,,,
100,100,ATL,Larry Hampton,Hampton,,,,,,,,,,,,,,,,,
101,101,CLE,Gunther Behnke,,,,,,,,,,,,,,,,,,
102,102,PHO,Shawn Campbell,Weber State,,,,,,,,,,,,,,,,,
103,103,CHI,Reid Gettys,Houston,,,,,,,,,,,,,,,,,
104,104,WSB,Dean Shaffer,Florida State,,,,,,,,,,,,,,,,,
105,105,UTA,Ray Hall,Canisius,,,,,,,,,,,,,,,,,
106,106,SAS,Clayton Olivier,USC,,,,,,,,,,,,,,,,,
107,107,POR,James Anderson,Union College,,,,,,,,,,,,,,,,,
108,108,NJN,Kelly Blaine,University of South Alabama,,,,,,,,,,,,,,,,,
109,109,DAL,Tommy Davis,Minnesota,,,,,,,,,,,,,,,,,
110,110,DET,Mike Lahm,Murray State,,,,,,,,,,,,,,,,,
111,111,IND,Ivan Daniels,University of Illinois at Chicago,,,,,,,,,,,,,,,,,
112,112,DEN,Kenny Brown,Texas A&M,,,,,,,,,,,,,,,,,
113,113,PHI,Carl Wright,SMU,,,,,,,,,,,,,,,,,
114,114,MIL,Ray Knight,Providence,,,,,,,,,,,,,,,,,
115,115,LAL,Timo Saarelainen,BYU,,,,,,,,,,,,,,,,,
116,116,BOS,Albert Butts,La Salle,,,,,,,,,,,,,,,,,
117,117,GSW,Gerald Crosby,Georgia,,,,,,,,,,,,,,,,,
118,118,IND,Stu Primus,Boston College,,,,,,,,,,,,,,,,,
119,119,NYK,Kent Lockhart,Texas-El Paso,,,,,,,,,,,,,,,,,
120,120,SAC,Charles Balentine,Arkansas,,,,,,,,,,,,,,,,,
121,121,LAC,Malcolm Thomas,Missouri,,,,,,,,,,,,,,,,,
122,122,SEA,Earl Walker,Mercer University,,,,,,,,,,,,,,,,,
123,123,ATL,Tony Duckett,Lafayette College,,,,,,,,,,,,,,,,,
124,124,PHO,Charles Rayne,Temple,,,,,,,,,,,,,,,,,
125,125,CLE,Rickie Johnson,Illinois State,,,,,,,,,,,,,,,,,
126,126,CHI,Dan Meagher,Duke,,,,,,,,,,,,,,,,,
127,127,WSB,Matt England,Houston Baptist University,,,,,,,,,,,,,,,,,
128,128,SAS,Chris Harper,Oregon,,,,,,,,,,,,,,,,,
129,129,UTA,Jim Miller,Virginia,,,,,,,,,,,,,,,,,
130,130,NJN,George Almones,Louisiana,,,,,,,,,,,,,,,,,
131,131,POR,Curtis Moore,Nebraska,,,,,,,,,,,,,,,,,
132,132,DAL,Carlton Cooper,Texas,,,,,,,,,,,,,,,,,
133,133,DET,Vincent Giles,Eastern Michigan,,,,,,,,,,,,,,,,,
134,134,HOU,Sam Potter,Oral Roberts,,,,,,,,,,,,,,,,,
135,135,DEN,Joe Carrabino,Harvard University,,,,,,,,,,,,,,,,,
136,136,PHI,Daryl Lloyd,Drake University,,,,,,,,,,,,,,,,,
137,137,MIL,Quentin Anderson,Texas Tech,,,,,,,,,,,,,,,,,
138,138,LAL,Tony Neal,Cal State Fullerton,,,,,,,,,,,,,,,,,
139,139,BOS,Ralph Lewis,La Salle,3,99,672,229,118,29,.414,.250,.562,6.8,2.3,1.2,0.3,0.0,-.003,-4.0,-0.3
140,140,IND,Jeff Acres,Oral Roberts,,,,,,,,,,,,,,,,,
141,141,GSW,Eric Boyd,North Carolina A&T,,,,,,,,,,,,,,,,,
142,142,NYK,Ken Bantum,Cornell,,,,,,,,,,,,,,,,,
143,143,LAC,Gary Maloncon,UCLA,,,,,,,,,,,,,,,,,
144,144,SEA,Michael Phelps,Alcorn State,3,132,1372,470,141,138,.416,.091,.639,10.4,3.6,1.1,1.0,0.3,.012,-3.8,-0.6
145,145,SAC,Alton Lee Gipson,Florida State,,,,,,,,,,,,,,,,,
146,146,ATL,Bob Ferry Jr.,Harvard University,,,,,,,,,,,,,,,,,
147,147,CLE,Buzz Peterson,UNC,,,,,,,,,,,,,,,,,
148,148,PHO,Georgi Glouchkov,,1,49,772,239,163,32,.402,1.000,.574,15.8,4.9,3.3,0.7,-0.5,-.029,-6.3,-0.8
149,149,CHI,Jeff Adkins,Maryland,,,,,,,,,,,,,,,,,
150,150,WSB,Keith Gray,Detroit Mercy,,,,,,,,,,,,,,,,,
151,151,UTA,Mike Wacker,Texas,,,,,,,,,,,,,,,,,
152,152,SAS,Al Young,Virginia Tech,,,,,,,,,,,,,,,,,
153,153,POR,Mark Owen,College of Idaho,,,,,,,,,,,,,,,,,
154,154,NJN,Gary McLain,Villanova,,,,,,,,,,,,,,,,,
155,155,DAL,Ed Catchings,UNLV,,,,,,,,,,,,,,,,,
156,156,DET,Frank James,UNLV,,,,,,,,,,,,,,,,,
157,157,IND,Don Turney,Marshall,,,,,,,,,,,,,,,,,
158,158,DEN,Eddie Smith,Arizona,,,,,,,,,,,,,,,,,
159,159,PHI,Jaye Andrews,Bucknell,,,,,,,,,,,,,,,,,
160,160,MIL,Mario Elie,American International College,11,732,18654,6265,2017,1875,.473,.365,.854,25.5,8.6,2.8,2.6,48.9,.126,0.7,12.6
161,161,LAL,Keith Cieplicki,William & Mary,,,,,,,,,,,,,,,,,
162,162,BOS,Chris Remley,Rutgers University,,,,,,,,,,,,,,,,,
