--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
27,,SYR,Billy Kenville,St. Bonaventure,6,345,6778,2434,1206,715,.363,,.758,19.6,7.1,3.5,2.1,13.7,.097,,
28,,BLB,Paul Nolen,Texas Tech,1,1,2,0,1,0,.000,,,2.0,0.0,1.0,0.0,0.0,-.724,,
29,,BOS,Earle Markey,Holy Cross,,,,,,,,,,,,,,,,,
30,,FTW,Jim Bingham,Eastern Kentucky University,,,,,,,,,,,,,,,,,
31,,MLH,Bill Bolger,Georgetown,1,20,202,56,36,11,.407,,.615,10.1,2.8,1.8,0.6,0.2,.039,,
32,,MLH,Gene Dyker,DePaul,1,11,91,16,16,5,.231,,.500,8.3,1.5,1.5,0.5,-0.3,-.138,,
33,,MNL,Ken Flower,USC,,,,,,,,,,,,,,,,,
34,,NYK,Thomas Bishop,Southern Miss,,,,,,,,,,,,,,,,,
35,,PHW,Fred Iehle,La Salle,,,,,,,,,,,,,,,,,
36,,SYR,Andy McGowan,Manhattan University,,,,,,,,,,,,,,,,,
37,,BLB,Bill Schyman,DePaul,,,,,,,,,,,,,,,,,
38,,BOS,John Holup,George Washington,,,,,,,,,,,,,,,,,
39,,FTW,Mike Bednar,St. Bonaventure,,,,,,,,,,,,,,,,,
40,,MLH,Joe Cipriano,Washington,,,,,,,,,,,,,,,,,
41,,MNL,Zippy Morocco,Georgia,,,,,,,,,,,,,,,,,
42,,NYK,Bob Santini,Iona College,1,4,23,11,3,1,.500,,.500,5.8,2.8,0.8,0.3,0.1,.127,,
43,,PHW,Eddie Solomon,West Virginia Tech,,,,,,,,,,,,,,,,,
44,,ROC,Dick Walls,Miami University,,,,,,,,,,,,,,,,,
45,,SYR,Warren Shackelford,Tulsa,,,,,,,,,,,,,,,,,
46,,BLB,Elmer Tolson,Eastern Kentucky University,,,,,,,,,,,,,,,,,
47,,BOS,Vernon Stokes,St. Francis College,,,,,,,,,,,,,,,,,
48,,FTW,Norb Lewinski,Notre Dame,,,,,,,,,,,,,,,,,
49,,MLH,John O'Brien,Seattle University,,,,,,,,,,,,,,,,,
50,,MNL,Pete Silas,Georgia Tech,,,,,,,,,,,,,,,,,
51,,NYK,Joe Smyth,Niagara University,1,40,495,131,98,49,.348,,.538,12.4,3.3,2.5,1.2,0.1,.006,,
52,,PHW,Don Eby,USC,,,,,,,,,,,,,,,,,
53,,ROC,Hugh Beins,Georgetown,,,,,,,,,,,,,,,,,
54,,SYR,Bill Jenkins,LeMoyne College,,,,,,,,,,,,,,,,,
55,,BLB,Herman Sledzik,Penn State,,,,,,,,,,,,,,,,,
56,,BOS,Lou Tsioropoulos,Kentucky,3,157,2977,910,751,165,.315,,.717,19.0,5.8,4.8,1.1,2.1,.033,,
57,,FTW,William Hogan,Siena College,,,,,,,,,,,,,,,,,
58,,MLH,Eddie O'Brien,Seattle University,,,,,,,,,,,,,,,,,
59,,MNL,Lloyd Olmstead,Cornell College,,,,,,,,,,,,,,,,,
60,,NYK,Bob Matheny,California,,,,,,,,,,,,,,,,,
61,,PHW,Bob Marske,,,,,,,,,,,,,,,,,,
62,,ROC,Kendall Sheets,Oklahoma State,,,,,,,,,,,,,,,,,
63,,SYR,Bill Hull,Utah State University,,,,,,,,,,,,,,,,,
64,,BLB,Connie Rea,Centenary (LA),1,20,154,23,31,16,.209,,.313,7.7,1.2,1.6,0.8,-0.6,-.184,,
65,,BOS,Ted Lallier,Colby College,,,,,,,,,,,,,,,,,
66,,FTW,Dean Kelley,Kansas,,,,,,,,,,,,,,,,,
67,,MLH,Darrell Tucker,Utah State University,,,,,,,,,,,,,,,,,
68,,MNL,Joe Richey,BYU,,,,,,,,,,,,,,,,,
69,,NYK,Alan Schutts,Springfield College,,,,,,,,,,,,,,,,,
70,,PHW,Bill Dodd,Colgate,,,,,,,,,,,,,,,,,
71,,ROC,Jim Sottile,West Virginia,,,,,,,,,,,,,,,,,
72,,SYR,Joe Hughes,Denver,,,,,,,,,,,,,,,,,
73,,BLB,Dennis Murphy,Georgetown,,,,,,,,,,,,,,,,,
74,,BOS,Lewis Gilcrease,Texas State University,,,,,,,,,,,,,,,,,
75,,FTW,Dick White,Eastern Kentucky University,,,,,,,,,,,,,,,,,
76,,MLH,Paul Brandt,Columbia University,,,,,,,,,,,,,,,,,
77,,MNL,Huck Budde,Xavier,,,,,,,,,,,,,,,,,
78,,NYK,Forrest Hamilton,Missouri State,,,,,,,,,,,,,,,,,
79,,PHW,Bob Sassone,St. Bonaventure,,,,,,,,,,,,,,,,,
80,,ROC,Dick Gross,Wheaton College,,,,,,,,,,,,,,,,,
81,,SYR,Gerry Nappy,Georgetown,,,,,,,,,,,,,,,,,
82,,BLB,Jack Carby,Kansas State,,,,,,,,,,,,,,,,,
83,,BOS,Tom Lillis,Saint Louis,,,,,,,,,,,,,,,,,
84,,MLH,Bob Rousey,Kansas State,,,,,,,,,,,,,,,,,
85,,MNL,Walt Kearns,Arkansas,,,,,,,,,,,,,,,,,
86,,NYK,Dick Prater,Kentucky,,,,,,,,,,,,,,,,,
87,,PHW,Toar Hester,Centenary (LA),,,,,,,,,,,,,,,,,
88,,ROC,Jim Gerber,Bowling Green,,,,,,,,,,,,,,,,,
89,,SYR,Al Bailey,Duquesne,,,,,,,,,,,,,,,,,
90,,BLB,Don Stemmerich,Clarion University of Pennsylvania,,,,,,,,,,,,,,,,,
91,,BOS,Gil Reich,Kansas,,,,,,,,,,,,,,,,,
92,,MNL,Bill Chambers,William & Mary,,,,,,,,,,,,,,,,,
93,,NYK,Larry O'Connor,Canisius,,,,,,,,,,,,,,,,,
94,,PHW,John Doogan,Saint Joseph's,,,,,,,,,,,,,,,,,
95,,ROC,Bill Bales,Eastern Kentucky University,,,,,,,,,,,,,,,,,
96,,SYR,Glenn Dille,Tulsa,,,,,,,,,,,,,,,,,
97,,BLB,Russ Johnson,DePaul,,,,,,,,,,,,,,,,,
98,,BOS,Jim Doherty,Whitworth,,,,,,,,,,,,,,,,,
99,,MNL,Harold Christensen,BYU,,,,,,,,,,,,,,,,,
100,,NYK,Delmer Diercks,Iowa State,,,,,,,,,,,,,,,,,
101,,PHW,Charles Duffley,Saint Anselm College,,,,,,,,,,,,,,,,,
102,,ROC,Bill Edwards,St. Bonaventure,,,,,,,,,,,,,,,,,
103,,SYR,Garrett Beshear,Murray State,,,,,,,,,,,,,,,,,
104,,BLB,Bob Karbach,Pepperdine,,,,,,,,,,,,,,,,,
105,,MNL,Bob Gelle,Minnesota,,,,,,,,,,,,,,,,,
106,,PHW,Jack George,La Salle,8,506,15860,5153,2129,2169,.364,,.704,31.3,10.2,4.2,4.3,17.7,.054,,
107,,ROC,Bob Goss,NC State,,,,,,,,,,,,,,,,,
108,,BLB,Joe Piorkowski,Penn State,,,,,,,,,,,,,,,,,
109,,MNL,Lloyd Thorgaard,Hamline University,,,,,,,,,,,,,,,,,
110,,ROC,Paul Smaagard,Hamline University,,,,,,,,,,,,,,,,,
111,,BLB,Jack Walsh,,,,,,,,,,,,,,,,,,
112,,MNL,Bob Gussner,Hamline University,,,,,,,,,,,,,,,,,
113,,ROC,Kenny Sears,Santa Clara,8,529,14923,7355,4142,843,.455,,.826,28.2,13.9,7.8,1.6,55.8,.179,,
114,,BLB,Rich Gott,Murray State,,,,,,,,,,,,,,,,,
115,,MNL,Chuck Wolfe,University of North Dakota,,,,,,,,,,,,,,,,,
116,,ROC,John Kurtz,Loyola Marymount,,,,,,,,,,,,,,,,,
117,,MNL,Doug Atkins,Tennessee,,,,,,,,,,,,,,,,,
118,,ROC,Ed Kohl,Regis University,,,,,,,,,,,,,,,,,
119,,MNL,Roger Kuss,Wisconsin-River Falls,,,,,,,,,,,,,,,,,
120,,ROC,Gene Lambert Jr.,Arkansas,,,,,,,,,,,,,,,,,
121,,ROC,Tex Silverman,George Washington,,,,,,,,,,,,,,,,,
122,,ROC,Nick Maguire,Villanova,,,,,,,,,,,,,,,,,
