--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
40,40,MIA,Jeff Webster,Oklahoma,1,11,58,18,7,3,.348,.333,,5.3,1.6,0.6,0.3,0.0,-.030,-4.9,0.0
41,41,IND,William Njoku,,,,,,,,,,,,,,,,,,
42,42,CLE,Gary Collier,Tulsa,,,,,,,,,,,,,,,,,
43,43,POR,Shawnelle Scott,St. John's,4,105,634,189,228,20,.464,,.465,6.0,1.8,2.2,0.2,1.3,.101,-3.8,-0.3
44,44,IND,Damon Bailey,Indiana,,,,,,,,,,,,,,,,,
45,45,GSW,Dwayne Morton,Louisville,1,41,395,167,58,18,.388,.360,.682,9.6,4.1,1.4,0.4,0.2,.025,-3.5,-0.1
46,46,MIL,Voshon Lenard,Minnesota,11,565,15349,6745,1609,1180,.415,.384,.787,27.2,11.9,2.8,2.1,29.6,.093,0.0,7.9
47,47,UTA,Jamie Watson,South Carolina,4,102,1248,323,149,117,.468,.316,.694,12.2,3.2,1.5,1.1,1.2,.045,-1.5,0.2
48,48,DET,Jevon Crudup,Missouri,,,,,,,,,,,,,,,,,
49,49,CHI,Kris Bruton,Benedict College,,,,,,,,,,,,,,,,,
50,50,PHO,Charles Claxton,Georgia,1,3,7,2,2,0,.500,,.000,2.3,0.7,0.7,0.0,0.0,-.179,-18.9,0.0
51,51,SAC,Lawrence Funderburke,Ohio State,7,318,4726,2031,1142,183,.506,.118,.675,14.9,6.4,3.6,0.6,12.9,.131,-0.5,1.8
52,52,PHO,Anthony Goldwire,Houston,8,266,4951,1667,359,737,.407,.386,.792,18.6,6.3,1.3,2.8,6.4,.062,-1.8,0.3
53,53,HOU,Albert Burditt,Texas,,,,,,,,,,,,,,,,,
54,54,SEA,Željko Rebrača,,5,215,3280,1276,688,88,.527,,.792,15.3,5.9,3.2,0.4,8.3,.121,-2.2,-0.2
