--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
44,44,NYK,Jesse Prisock,Kansas State,,,,,,,,,,,,,,,,,
45,45,MNL,Buzz Bennett,Minnesota,,,,,,,,,,,,,,,,,
46,46,BLB,Bob Heim,Xavier,,,,,,,,,,,,,,,,,
47,47,MLH,Bob Carney,Bradley,1,19,244,69,45,16,.375,,.525,12.8,3.6,2.4,0.8,0.3,.059,,
48,48,PHW,Len Winogard,Brandeis University,,,,,,,,,,,,,,,,,
49,49,FTW,Charles Kraak,Indiana,,,,,,,,,,,,,,,,,
50,50,BOS,Otto Kriegshauser,Washington University in Saint Louis,,,,,,,,,,,,,,,,,
51,51,SYR,Norman Pott,Wheaton College,,,,,,,,,,,,,,,,,
52,52,ROC,Red Davis,St. John's,1,3,16,2,4,1,.000,,1.000,5.3,0.7,1.3,0.3,-0.1,-.288,,
53,53,NYK,Ron Rivers,Wyoming,,,,,,,,,,,,,,,,,
54,54,MNL,Nick Revon,Southern Miss,,,,,,,,,,,,,,,,,
55,55,BLB,Joe Pehanick,Seattle University,,,,,,,,,,,,,,,,,
56,56,MLH,Allen Kelley,Kansas,,,,,,,,,,,,,,,,,
57,57,PHW,Bob Brady,San Diego State,,,,,,,,,,,,,,,,,
58,58,FTW,Bernie Janicki,Duke,,,,,,,,,,,,,,,,,
59,59,BOS,Dick Estergard,Bradley,,,,,,,,,,,,,,,,,
60,60,SYR,Gus Lovett,Franklin & Marshall College,,,,,,,,,,,,,,,,,
61,61,ROC,Bill Hull,Utah State University,,,,,,,,,,,,,,,,,
62,62,NYK,Solly Walker,St. John's,,,,,,,,,,,,,,,,,
63,63,MNL,Dan Finch,Vanderbilt,,,,,,,,,,,,,,,,,
64,64,BLB,Harry Brooks,Seton Hall,,,,,,,,,,,,,,,,,
65,65,MLH,Dick Nunneley,Tulsa,,,,,,,,,,,,,,,,,
66,66,PHW,Bob Hodges,East Carolina University,,,,,,,,,,,,,,,,,
67,67,FTW,Don Bielke,Valparaiso,1,7,38,14,9,1,.556,,.571,5.4,2.0,1.3,0.1,0.2,.198,,
68,68,BOS,Jim Young,Santa Clara,,,,,,,,,,,,,,,,,
69,69,SYR,Mel Besdin,Syracuse,,,,,,,,,,,,,,,,,
70,70,ROC,Paul Morrow,Wisconsin,,,,,,,,,,,,,,,,,
71,71,NYK,Cob Jarvis,Mississippi State,,,,,,,,,,,,,,,,,
72,72,MNL,Bob Hopkins,Point Loma Nazarene,,,,,,,,,,,,,,,,,
73,73,BLB,Ron Goerrs,Concordia Seminary,,,,,,,,,,,,,,,,,
74,74,MLH,Hal Cervini,Tulane,,,,,,,,,,,,,,,,,
75,75,PHW,Vince Leta,Lycoming College,,,,,,,,,,,,,,,,,
76,76,FTW,Joel Hittleman,Loyola (MD),,,,,,,,,,,,,,,,,
77,77,SYR,Fletcher Johnson,Duquesne,,,,,,,,,,,,,,,,,
78,78,ROC,Roy Irvin,USC,,,,,,,,,,,,,,,,,
79,79,NYK,Henry Duckham,Polytechnic University,,,,,,,,,,,,,,,,,
80,80,MNL,Dick Garmaker,Minnesota,6,421,12155,5597,1748,1114,.403,,.787,28.9,13.3,4.2,2.6,25.6,.101,,
81,81,BLB,Gary Shivers,Houston,,,,,,,,,,,,,,,,,
82,82,MLH,Joe Bertrand,Notre Dame,,,,,,,,,,,,,,,,,
83,83,PHW,Bill Sullivan,Notre Dame,,,,,,,,,,,,,,,,,
84,84,FTW,Dean Larsen,BYU,,,,,,,,,,,,,,,,,
85,85,BOS,Tony Daukas,Boston College,,,,,,,,,,,,,,,,,
86,86,SYR,Jack Davidson,UCLA,,,,,,,,,,,,,,,,,
87,87,ROC,Ed Parchinski,Fordham,,,,,,,,,,,,,,,,,
88,88,NYK,John Clune,United States Naval Academy,,,,,,,,,,,,,,,,,
89,89,MNL,John Biever,Northwestern,,,,,,,,,,,,,,,,,
90,90,BLB,Elliot Karver,George Washington,,,,,,,,,,,,,,,,,
91,91,MLH,Jerry Domershick,City College of New York,,,,,,,,,,,,,,,,,
92,92,PHW,Frank O'Hara,La Salle,,,,,,,,,,,,,,,,,
93,93,FTW,Forrest Jackson,Taylor University,,,,,,,,,,,,,,,,,
94,94,BOS,Bill Johnson,Nebraska,,,,,,,,,,,,,,,,,
95,95,ROC,Jim Paxson,Dayton,2,138,3069,1105,616,225,.323,,.727,22.2,8.0,4.5,1.6,2.8,.044,,
96,96,NYK,Bob Waller,Oklahoma,,,,,,,,,,,,,,,,,
97,97,MLH,Ron Weisner,Wisconsin,,,,,,,,,,,,,,,,,
98,98,PHW,John Glinski,SUNY Cortland,,,,,,,,,,,,,,,,,
99,99,NYK,Charles Stickels,Hastings College,,,,,,,,,,,,,,,,,
100,100,PHW,John Holup,George Washington,,,,,,,,,,,,,,,,,
