--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
35,35,LAL,Jan Loudermilk,SMU,,,,,,,,,,,,,,,,,
36,36,BOS,Roger Strickland,Jacksonville University,1,1,4,2,0,0,.333,,,4.0,2.0,0.0,0.0,0.0,-.224,,
37,37,CHZ,Cornell Green,Utah State University,,,,,,,,,,,,,,,,,
38,38,NYK,Bob Burgess,Marshall,,,,,,,,,,,,,,,,,
39,39,STL,Tom Hatton,Dayton,,,,,,,,,,,,,,,,,
40,40,DET,Lindberg Moody,South Carolina,,,,,,,,,,,,,,,,,
41,41,SYR,John Windsor,Stanford,1,11,68,27,26,2,.370,,.875,6.2,2.5,2.4,0.2,0.1,.091,,
42,42,CIN,Mike Wroblewski,Kansas State,,,,,,,,,,,,,,,,,
43,43,SFW,Jack Jackson,Virginia Union University,,,,,,,,,,,,,,,,,
44,44,LAL,Art Whisnant,South Carolina,,,,,,,,,,,,,,,,,
45,45,BOS,Gary Daniels,The Citadel,,,,,,,,,,,,,,,,,
46,46,CHZ,Bill Hanson,Washington,,,,,,,,,,,,,,,,,
47,47,NYK,Ken Stanley,University of the Pacific,,,,,,,,,,,,,,,,,
48,48,STL,Jay Carty,Oregon State,1,28,192,76,58,11,.382,,.727,6.9,2.7,2.1,0.4,-0.1,-.017,,
49,49,DET,Ed Noe,Morehead State University,,,,,,,,,,,,,,,,,
50,50,SYR,Lanny Van Eman,Wichita State,,,,,,,,,,,,,,,,,
51,51,CIN,Jerry Foster,Drake University,,,,,,,,,,,,,,,,,
52,52,SFW,Jim Hudock,UNC,,,,,,,,,,,,,,,,,
53,53,LAL,Bucky Keller,Virginia Tech,,,,,,,,,,,,,,,,,
54,54,BOS,Jim Hooley,Boston College,,,,,,,,,,,,,,,,,
55,55,CHZ,Jack Ardon,Tulane,,,,,,,,,,,,,,,,,
56,56,NYK,Richie Swartz,Hofstra,,,,,,,,,,,,,,,,,
57,57,STL,Bob McAteer,La Salle,,,,,,,,,,,,,,,,,
58,58,DET,John Bradley,Lawrence University,,,,,,,,,,,,,,,,,
59,59,SYR,Bob Sharpenter,Georgetown,,,,,,,,,,,,,,,,,
60,60,CIN,Gary Cunningham,UCLA,,,,,,,,,,,,,,,,,
61,61,SFW,Howie Montgomery,University of Texas Rio Grande Valley,1,20,364,144,69,21,.425,,.609,18.2,7.2,3.5,1.1,0.1,.018,,
62,62,BOS,Clyde Arnold,Duquesne,,,,,,,,,,,,,,,,,
63,63,CHZ,Larry Pursiful,Kentucky,,,,,,,,,,,,,,,,,
64,64,NYK,Warren Fouts,Oklahoma,,,,,,,,,,,,,,,,,
65,65,STL,Terry Ball,Washington State,,,,,,,,,,,,,,,,,
66,66,DET,Mike Rice,Duquesne,,,,,,,,,,,,,,,,,
67,67,SYR,Jerry Harkness,Loyola Chicago,1,5,59,29,6,6,.433,,.375,11.8,5.8,1.2,1.2,0.0,-.017,,
68,68,CIN,Ed Bento,Loyola Marymount,,,,,,,,,,,,,,,,,
69,69,SFW,Bill Kirvin,Xavier,,,,,,,,,,,,,,,,,
70,70,LAL,Bill Garner,University of Portland,,,,,,,,,,,,,,,,,
71,71,BOS,Chuck Chevalier,Boston College,,,,,,,,,,,,,,,,,
72,72,CHZ,Carroll Broussard,Texas A&M,,,,,,,,,,,,,,,,,
73,73,NYK,Paul Benec,Duquesne,,,,,,,,,,,,,,,,,
74,74,STL,Marvin Trotman,Elizabeth City State University,,,,,,,,,,,,,,,,,
75,75,DET,Bill Nelson,Hamline University,,,,,,,,,,,,,,,,,
76,76,SYR,Vince Brewer,Iowa State,,,,,,,,,,,,,,,,,
77,77,CIN,Chris Jones,Carson-Newman College,,,,,,,,,,,,,,,,,
78,78,SFW,Tom Kieffer,Saint Louis,,,,,,,,,,,,,,,,,
79,79,LAL,Bill Mattson,Minnesota,,,,,,,,,,,,,,,,,
80,80,BOS,Mike Cingiser,Brown University,,,,,,,,,,,,,,,,,
81,81,CHZ,Pete Campbell,Princeton,,,,,,,,,,,,,,,,,
82,82,NYK,Ralph Richardson,Eastern Kentucky University,,,,,,,,,,,,,,,,,
83,83,STL,Charlie Sells,Washington State,,,,,,,,,,,,,,,,,
84,84,DET,Glenn Moore,Oregon,,,,,,,,,,,,,,,,,
85,85,CIN,George Knighton,New Mexico State,,,,,,,,,,,,,,,,,
86,86,SFW,Ken McComb,UNC,,,,,,,,,,,,,,,,,
87,87,CHZ,Jeff Slade,Kenyon College,1,3,20,4,7,0,.400,,.000,6.7,1.3,2.3,0.0,0.0,-.053,,
88,88,NYK,Ed Mazria,Pratt Institute,,,,,,,,,,,,,,,,,
89,89,STL,Tom Chappelle,University of Maine,,,,,,,,,,,,,,,,,
90,90,CIN,Frank Pinchback,Xavier,,,,,,,,,,,,,,,,,
91,91,SFW,Donnie Walsh,UNC,,,,,,,,,,,,,,,,,
92,92,CHZ,Mel Nowell,Ohio State,1,39,589,232,67,84,.388,,.727,15.1,5.9,1.7,2.2,-0.1,-.006,,
93,93,STL,John Caveny,LeMoyne College,,,,,,,,,,,,,,,,,
94,94,SFW,Charles Warren,Oregon,,,,,,,,,,,,,,,,,
95,95,CHZ,Tom Kennedy,Lewis (IL),,,,,,,,,,,,,,,,,
96,96,STL,Jerry Carlton,Arkansas,,,,,,,,,,,,,,,,,
97,97,CHZ,Bob Mahland,Williams,,,,,,,,,,,,,,,,,
98,98,STL,Wilky Gilmore,Colorado,,,,,,,,,,,,,,,,,
99,99,CHZ,Pat McKenzie,Kansas State,,,,,,,,,,,,,,,,,
100,100,STL,Dave Ricereto,Rhode Island,,,,,,,,,,,,,,,,,
101,101,CHZ,Norman Majors,Rockhurst University,,,,,,,,,,,,,,,,,
102,102,STL,Rally Rounsaville,California Institute of Technology,,,,,,,,,,,,,,,,,
