--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
13,13,SAC,Devin Carter,Providence,2,74,1096,477,201,142,.401,.274,.674,14.8,6.4,2.7,1.9,0.5,.023,-2.8,-0.2
14,14,POR,Bub Carrington,Pitt,2,164,4729,1685,617,745,.412,.374,.765,28.8,10.3,3.8,4.5,-0.2,-.002,-4.7,-3.2
15,15,MIA,Kel'el Ware,Indiana,2,141,3126,1446,1167,116,.540,.369,.718,22.2,10.3,8.3,0.8,10.3,.159,1.1,2.4
16,16,PHI,Jared McCain,Duke,2,90,1752,910,193,150,.438,.385,.870,19.5,10.1,2.1,1.7,2.2,.059,-1.5,0.2
17,17,LAL,Dalton Knecht,Tennessee,2,132,2047,934,291,87,.460,.368,.755,15.5,7.1,2.2,0.7,3.1,.073,-2.3,-0.2
18,18,ORL,Tristan Da Silva,Colorado,2,151,3528,1295,529,237,.433,.357,.880,23.4,8.6,3.5,1.6,5.8,.079,-1.5,0.4
19,19,TOR,Ja'Kobe Walter,Baylor,2,124,2577,990,345,167,.425,.385,.792,20.8,8.0,2.8,1.3,4.9,.092,-1.4,0.4
20,20,CLE,Jaylon Tyson,California,2,113,2230,1039,434,191,.481,.430,.748,19.7,9.2,3.8,1.7,4.8,.103,-0.5,0.9
21,21,NOP,Yves Missi,Baylor,2,139,3253,1042,986,183,.546,.000,.601,23.4,7.5,7.1,1.3,6.3,.093,-2.5,-0.4
22,22,PHO,DaRon Holmes,Dayton,1,25,210,93,35,16,.508,.444,.786,8.4,3.7,1.4,0.6,0.4,.103,-0.5,0.1
23,23,MIL,AJ Johnson,,2,77,1093,380,114,123,.357,.245,.857,14.2,4.9,1.5,1.6,-1.3,-.056,-8.4,-1.8
24,24,NYK,Kyshawn George,Miami (FL),2,116,3193,1300,530,383,.406,.347,.781,27.5,11.2,4.6,3.3,0.8,.011,-2.8,-0.7
25,25,NYK,Pacôme Dadiet,,2,47,247,78,45,17,.329,.255,.765,5.3,1.7,1.0,0.4,0.2,.035,-4.7,-0.2
26,26,WAS,Dillon Jones,Weber State,2,61,591,144,128,62,.373,.250,.656,9.7,2.4,2.1,1.0,0.9,.072,-3.9,-0.3
27,27,MIN,Terrence Shannon Jr.,Illinois,2,75,877,379,96,70,.463,.393,.802,11.7,5.1,1.3,0.9,1.6,.090,-3.0,-0.2
28,28,DEN,Ryan Dunn,Virginia,2,144,2765,918,564,159,.440,.319,.488,19.2,6.4,3.9,1.1,3.6,.062,-2.5,-0.4
29,29,UTA,Isaiah Collier,USC,2,130,3356,1303,385,869,.457,.257,.705,25.8,10.0,3.0,6.7,0.9,.012,-4.0,-1.7
30,30,BOS,Baylor Scheierman,Creighton,2,108,1813,540,334,149,.429,.378,.860,16.8,5.0,3.1,1.4,4.6,.121,0.1,1.0
31,31,TOR,Jonathan Mogbo,San Francisco,2,103,1535,450,379,171,.455,.239,.719,14.9,4.4,3.7,1.7,2.5,.079,-1.7,0.1
32,32,UTA,Kyle Filipowski,Duke,2,149,3323,1569,992,338,.496,.337,.710,22.3,10.5,6.7,2.3,5.5,.080,-1.0,0.8
33,33,MIL,Tyler Smith,,2,35,288,123,58,9,.450,.354,.714,8.2,3.5,1.7,0.3,0.4,.060,-3.2,-0.1
34,34,POR,Tyler Kolek,Marquette,2,103,1023,355,125,240,.409,.360,.730,9.9,3.4,1.2,2.3,1.8,.083,-1.2,0.2
35,35,SAS,Johnny Furphy,Kansas,2,85,1022,283,224,60,.436,.314,.614,12.0,3.3,2.6,0.7,1.0,.049,-3.3,-0.3
36,36,IND,Juan Nunez,,,,,,,,,,,,,,,,,,
37,37,MIN,Bobi Klintman,,2,20,113,37,26,13,.405,.333,.200,5.7,1.9,1.3,0.7,0.1,.050,-5.1,-0.1
38,38,NYK,Ajay Mitchell,UC Santa Barbara,2,93,2070,1008,258,270,.487,.356,.863,22.3,10.8,2.8,2.9,6.3,.147,0.9,1.5
39,39,MEM,Jaylen Wells,Washington State,2,148,3864,1688,488,246,.428,.353,.801,26.1,11.4,3.3,1.7,5.1,.063,-2.6,-0.6
40,40,POR,Oso Ighodaro,Marquette,2,143,2853,786,640,256,.637,.000,.491,20.0,5.5,4.5,1.8,6.3,.107,-0.9,0.8
41,41,PHI,Adem Bona,UCLA,2,129,2139,681,552,59,.646,.286,.690,16.6,5.3,4.3,0.5,5.2,.116,-2.8,-0.4
42,42,CHO,KJ Simpson,Colorado,2,56,1099,373,146,155,.345,.265,.765,19.6,6.7,2.6,2.8,-0.6,-.024,-5.3,-0.9
43,43,MIA,Nikola Djurisic,,,,,,,,,,,,,,,,,,
44,44,HOU,Pelle Larsson,Arizona,2,125,2631,1051,336,301,.480,.328,.771,21.0,8.4,2.7,2.4,5.5,.100,-1.8,0.2
45,45,SAC,Jamal Shead,Houston,2,157,3319,1078,258,760,.386,.322,.778,21.1,6.9,1.6,4.8,3.5,.051,-3.1,-0.9
46,46,LAC,Cam Christie,Minnesota,2,68,539,174,90,37,.368,.226,.741,7.9,2.6,1.3,0.5,0.2,.013,-4.3,-0.3
47,47,ORL,Antonio Reeves,Kentucky,2,54,728,332,71,42,.459,.408,.800,13.5,6.1,1.3,0.8,0.6,.039,-2.8,-0.1
48,48,SAS,Harrison Ingram,UNC,2,12,61,15,12,4,.700,.500,,5.1,1.3,1.0,0.3,0.2,.129,0.3,0.0
49,49,IND,Tristen Newton,UConn,2,9,28,15,7,2,.294,.250,.750,3.1,1.7,0.8,0.2,0.0,-.069,-8.2,0.0
50,50,IND,Enrique Freeman,University of Akron,2,26,218,59,40,11,.444,.214,.696,8.4,2.3,1.5,0.4,0.3,.065,-5.2,-0.2
51,51,NYK,Melvin Ajinça,,,,,,,,,,,,,,,,,,
52,52,GSW,Quinten Post,Boston College,2,109,1845,853,417,150,.443,.364,.786,16.9,7.8,3.8,1.4,3.5,.092,-0.6,0.6
53,53,DET,Cam Spencer,UConn,2,97,1966,904,213,434,.466,.438,.948,20.3,9.3,2.2,4.5,6.1,.150,2.0,2.0
54,54,BOS,Anton Watson,Gonzaga,1,9,22,8,3,2,.444,.000,,2.4,0.9,0.3,0.2,0.0,-.070,-10.1,0.0
55,55,LAL,Bronny James,USC,2,69,556,184,41,73,.374,.348,.810,8.1,2.7,0.6,1.1,0.0,-.002,-5.2,-0.5
56,56,PHO,Kevin McCullar Jr.,Kansas,2,25,184,56,36,22,.407,.320,.571,7.4,2.2,1.4,0.9,0.2,.059,-3.5,-0.1
57,57,MEM,Ulrich Chomche,,1,7,32,5,8,2,.400,,.500,4.6,0.7,1.1,0.3,0.0,.001,-7.4,0.0
58,58,DAL,Ariel Hukporti,,2,79,715,165,210,40,.595,.250,.696,9.1,2.1,2.7,0.5,1.3,.086,-3.3,-0.2
59,59,PHI,,,,,,,,,,,,,,,,,,,
60,60,PHO,,,,,,,,,,,,,,,,,,,
