--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
11,11,HOU,Robert Horry,Alabama,16,1107,27069,7715,5269,2343,.425,.341,.726,24.5,7.0,4.8,2.1,66.3,.118,1.9,26.4
12,12,MIA,Harold Miner,USC,4,200,3748,1801,432,245,.460,.311,.785,18.7,9.0,2.2,1.2,4.2,.053,-3.0,-0.9
13,13,DEN,Bryant Stith,Virginia,10,586,16417,5946,1983,1178,.424,.329,.841,28.0,10.1,3.4,2.0,29.5,.086,-0.8,4.9
14,14,IND,Malik Sealy,St. John's,8,493,11720,4955,1585,816,.426,.292,.809,23.8,10.1,3.2,1.7,17.1,.070,-1.2,2.2
15,15,LAL,Anthony Peeler,Missouri,13,827,20464,8017,2136,1956,.427,.384,.799,24.7,9.7,2.6,2.4,30.7,.072,-0.7,6.6
16,16,LAC,Randy Woods,La Salle,4,151,1093,356,93,257,.340,.305,.683,7.2,2.4,0.6,1.7,0.6,.026,-1.5,0.1
17,17,SEA,Doug Christie,Pepperdine,15,827,26079,9301,3382,2992,.426,.354,.821,31.5,11.2,4.1,3.6,55.7,.102,1.1,20.7
18,18,SAS,Tracy Murray,UCLA,12,659,12103,5943,1649,508,.430,.388,.829,18.4,9.0,2.5,0.8,24.1,.096,-0.1,5.8
19,19,DET,Don MacLean,UCLA,9,319,6679,3490,1210,404,.455,.284,.765,20.9,10.9,3.8,1.3,9.4,.067,-2.5,-0.9
20,20,NYK,Hubert Davis,UNC,12,685,15143,5583,1045,1172,.458,.441,.837,22.1,8.2,1.5,1.7,27.7,.088,-0.9,4.2
21,21,BOS,Jon Barry,Georgia Tech,14,821,13880,4715,1513,1784,.434,.392,.848,16.9,5.7,1.8,2.2,37.2,.129,1.8,13.4
22,22,PHO,Oliver Miller,Arkansas,9,493,11338,3625,2893,1061,.534,.116,.639,23.0,7.4,5.9,2.2,21.1,.089,0.6,7.4
23,23,MIL,Lee Mayberry,Arkansas,7,496,10337,2546,642,1767,.415,.377,.659,20.8,5.1,1.3,3.6,7.9,.036,-2.9,-2.3
24,24,GSW,Latrell Sprewell,Alabama,13,913,35270,16712,3724,3664,.425,.337,.804,38.6,18.3,4.1,4.0,56.3,.077,0.4,21.0
25,25,LAC,Elmore Spencer,UNLV,5,157,2641,923,555,109,.516,.000,.580,16.8,5.9,3.5,0.7,0.0,.001,-4.6,-1.7
26,26,POR,Dave Johnson,Syracuse,2,59,475,204,64,17,.365,.200,.663,8.1,3.5,1.1,0.3,-0.3,-.032,-8.2,-0.7
27,27,CHI,Byron Houston,Oklahoma State,4,214,2674,835,648,114,.456,.256,.676,12.5,3.9,3.0,0.5,3.9,.069,-3.9,-1.3
28,28,MIN,Marlon Maxey,Texas-El Paso,2,98,1146,479,363,22,.542,.000,.685,11.7,4.9,3.7,0.2,2.6,.109,-3.0,-0.3
29,29,NJN,P.J. Brown,Louisiana Tech,15,1089,33823,9870,8409,1661,.460,.136,.794,31.1,9.1,7.7,1.5,89.8,.128,0.0,17.4
30,30,DAL,Sean Rooks,Arizona,12,749,13560,4676,2877,631,.459,.091,.699,18.1,6.2,3.8,0.8,16.2,.057,-2.9,-3.1
31,31,POR,Reggie Smith,TCU,2,66,384,99,120,5,.394,.000,.404,5.8,1.5,1.8,0.1,0.4,.051,-5.1,-0.3
32,32,WSB,Brent Price,Oklahoma,9,418,7007,2481,684,1236,.426,.387,.824,16.8,5.9,1.6,3.0,12.0,.082,-0.8,2.2
33,33,CHI,Corey Williams,Oklahoma State,2,39,288,92,37,29,.367,.250,.826,7.4,2.4,0.9,0.7,0.2,.037,-5.6,-0.3
34,34,MIN,Chris Smith,UConn,3,224,3956,1140,291,627,.435,.366,.713,17.7,5.1,1.3,2.8,3.2,.039,-2.3,-0.3
35,35,CHH,Tony Bennett,Green Bay,3,152,1886,538,155,303,.412,.335,.732,12.4,3.5,1.0,2.0,1.6,.041,-2.7,-0.3
36,36,LAL,Duane Cooper,USC,2,88,781,204,59,178,.402,.216,.720,8.9,2.3,0.7,2.0,-0.5,-.032,-6.1,-0.8
37,37,MIA,Isaiah Morris,Arkansas,1,25,102,55,12,4,.456,,.750,4.1,2.2,0.5,0.2,0.0,-.022,-5.7,-0.1
38,38,ATL,Elmer Bennett,Notre Dame,3,21,159,48,10,22,.340,.273,.722,7.6,2.3,0.5,1.0,-0.3,-.095,-6.9,-0.2
39,39,CHI,Litterial Green,Georgia,5,148,1189,423,75,182,.420,.077,.665,8.0,2.9,0.5,1.2,1.6,.066,-2.4,-0.1
40,40,NJN,Steve Rogers,Alabama State University,,,,,,,,,,,,,,,,,
41,41,HOU,Popeye Jones,Murray State,11,535,12579,3726,3981,696,.447,.281,.751,23.5,7.0,7.4,1.3,22.0,.084,-2.7,-2.1
42,42,MIA,Matt Geiger,Georgia Tech,10,552,12221,5059,3158,388,.499,.232,.728,22.1,9.2,5.7,0.7,28.4,.112,-1.8,0.6
43,43,GSW,Sasha Danilović,,2,75,2331,957,182,149,.439,.379,.789,31.1,12.8,2.4,2.0,4.2,.087,-0.7,0.8
44,44,SAS,Henry Williams,UNC Charlotte,,,,,,,,,,,,,,,,,
45,45,SEA,Chris King,Wake Forest,3,103,2058,693,311,116,.423,.383,.633,20.0,6.7,3.0,1.1,1.0,.023,-2.8,-0.4
46,46,DEN,Robert Werdann,St. John's,3,47,273,101,81,9,.378,.000,.574,5.8,2.1,1.7,0.2,0.1,.026,-6.3,-0.3
47,47,BOS,Darren Morningstar,Pitt,1,23,367,96,81,15,.476,,.600,16.0,4.2,3.5,0.7,0.4,.048,-4.5,-0.2
48,48,PHO,Brian Davis,Duke,1,68,374,131,55,22,.317,.333,.735,5.5,1.9,0.8,0.3,0.0,.000,-4.7,-0.3
49,49,PHO,Ron Ellis,Louisiana Tech,,,,,,,,,,,,,,,,,
50,50,GSW,Matt Fish,UNC Wilmington,3,50,512,177,110,25,.500,.000,.625,10.2,3.5,2.2,0.5,0.6,.058,-3.1,-0.1
51,51,MIN,Tim Burroughs,Jacksonville University,,,,,,,,,,,,,,,,,
52,52,CHI,Matt Steigenga,Michigan State,1,2,12,3,3,2,.250,.000,.500,6.0,1.5,1.5,1.0,0.0,-.126,-8.5,0.0
53,53,HOU,Curtis Blair,Richmond,,,,,,,,,,,,,,,,,
54,54,SAC,Brett Roberts,Morehead State University,,,,,,,,,,,,,,,,,
