--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
37,37,SAS,Jeff Wilkins,Illinois State,6,454,10004,3575,2574,462,.459,.000,.743,22.0,7.9,5.7,1.0,8.8,.042,-3.9,-4.8
38,38,GSW,Ricky Love,,,,,,,,,,,,,,,,,,
39,39,WSB,Phil Walker,Millersville,1,40,384,178,52,54,.354,,.667,9.6,4.5,1.3,1.4,-0.4,-.045,-4.6,-0.3
40,40,HOU,Robert Reid,St. Mary's University,13,919,25109,10448,4168,2500,.458,,.732,27.3,11.4,4.5,2.7,40.3,.077,-0.7,8.2
41,41,POR,T.R. Dunn,Alabama,14,993,23080,5033,4371,1631,.457,,.725,23.2,5.1,4.4,1.6,39.8,.083,0.0,11.5
42,42,PHI,Bob Elliott,Arizona,3,141,2324,980,502,204,.494,,.649,16.5,7.0,3.6,1.4,3.0,.063,-2.1,0.0
43,43,PHI,Herm Harris,Arizona,,,,,,,,,,,,,,,,,
44,44,NOJ,Essie Hollis,St. Bonaventure,1,25,154,69,45,6,.400,,.750,6.2,2.8,1.8,0.2,0.1,.022,-4.3,-0.1
45,45,KCK,Bill Paterno,Notre Dame,,,,,,,,,,,,,,,,,
46,46,LAL,James Edwards,Washington,19,1168,28356,14862,6004,1499,.495,,.698,24.3,12.7,5.1,1.3,59.7,.101,-1.7,2.0
47,47,MIL,Gary Yoder,Cincinnati,,,,,,,,,,,,,,,,,
48,48,ATL,Sam Smith,UNLV,2,46,621,315,63,58,.419,,.862,13.5,6.8,1.4,1.3,1.1,.082,-1.0,0.2
49,49,ATL,Eddie Johnson,Auburn,10,675,19975,10163,1522,3436,.476,,.791,29.6,15.1,2.3,5.1,41.0,.098,0.4,12.1
50,50,NOJ,Tony Hanson,UConn,,,,,,,,,,,,,,,,,
51,51,IND,Stan Mayhew,Weber State,,,,,,,,,,,,,,,,,
52,52,SEA,Joe Hassett,Providence,6,292,3642,1723,307,386,.421,,.861,12.5,5.9,1.1,1.3,6.4,.084,-0.8,1.1
53,53,KCK,John Kuester,UNC,3,135,1527,451,141,305,.427,,.833,11.3,3.3,1.0,2.3,2.0,.064,-1.9,0.1
54,54,NYK,Lloyd McMillian,Cal State Long Beach,,,,,,,,,,,,,,,,,
55,55,CLE,Steve Grote,Michigan,,,,,,,,,,,,,,,,,
56,56,BOS,Skip Brown,Wake Forest,,,,,,,,,,,,,,,,,
57,57,WSB,Steve Puidokas,Washington State,,,,,,,,,,,,,,,,,
58,58,DET,John Irving,Hofstra,,,,,,,,,,,,,,,,,
59,59,SAS,Dan Henderson,Arkansas State University,,,,,,,,,,,,,,,,,
60,60,GSW,Marlon Redmond,San Francisco,2,77,1057,499,161,77,.423,,.655,13.7,6.5,2.1,1.0,0.6,.026,-2.8,-0.3
61,61,WSB,Jerry Schellenberg,Wake Forest,,,,,,,,,,,,,,,,,
62,62,HOU,Phil Bond,Louisville,1,7,21,4,4,2,.333,,,3.0,0.6,0.6,0.3,0.0,-.092,-4.5,0.0
63,63,POR,Ricky Brown,Alabama,,,,,,,,,,,,,,,,,
64,64,PHI,Arnold Dugger,Oral Roberts,,,,,,,,,,,,,,,,,
65,65,DEN,Robert Smith,UNLV,7,229,3118,1135,288,401,.435,,.877,13.6,5.0,1.3,1.8,5.6,.086,-1.9,0.1
66,66,PHO,Mike Bratz,Stanford,9,586,10613,4081,1030,1851,.407,,.830,18.1,7.0,1.8,3.2,11.1,.050,-1.8,0.6
67,67,NJN,Bob Elmore,Wichita State,,,,,,,,,,,,,,,,,
68,68,BUF,Melvin Watkins,UNC Charlotte,,,,,,,,,,,,,,,,,
69,69,MIL,Lewis Brown,UNLV,1,2,5,2,2,0,.000,,.400,2.5,1.0,1.0,0.0,-0.1,-.667,-5.7,0.0
70,70,ATL,Dave Bormann,Gardner-Webb University,,,,,,,,,,,,,,,,,
71,71,PHO,Greg Griffin,Idaho State University,1,36,422,145,103,24,.361,,.639,11.7,4.0,2.9,0.7,-0.1,-.011,-6.5,-0.5
72,72,NOJ,Dennis Boyd,Detroit Mercy,1,5,40,6,2,7,.250,,,8.0,1.2,0.4,1.4,-0.2,-.230,-6.4,-0.1
73,73,IND,George Pendleton,Georgia State University,,,,,,,,,,,,,,,,,
74,74,SEA,Jim Cooper,Alabama State University,,,,,,,,,,,,,,,,,
75,75,KCK,Larry Williams,Texas Southern,,,,,,,,,,,,,,,,,
76,76,NYK,Steve Hayes,Idaho State University,5,212,2296,545,526,85,.482,.000,.500,10.8,2.6,2.5,0.4,2.9,.061,-3.6,-0.9
77,77,CLE,Melvin Jones,West Texas A&M University,,,,,,,,,,,,,,,,,
78,78,BOS,Jeff Cummings,Tulane,,,,,,,,,,,,,,,,,
79,79,CHI,Mike McConalthy,Louisiana Tech,,,,,,,,,,,,,,,,,
80,80,DET,Bruce King,Iowa,,,,,,,,,,,,,,,,,
81,81,SAS,Matt Hicks,Northern Illinois,,,,,,,,,,,,,,,,,
82,82,GSW,Roy Smith,Kentucky State University,,,,,,,,,,,,,,,,,
83,83,WSB,David Reavis,Georgia,,,,,,,,,,,,,,,,,
84,84,HOU,Rocky Smith,Oregon State,,,,,,,,,,,,,,,,,
85,85,POR,Greg White,USC,,,,,,,,,,,,,,,,,
86,86,PHI,Jeff Jonas,Utah,,,,,,,,,,,,,,,,,
87,87,GSW,Leartha Scott,University of Wisconsin-Parkside,,,,,,,,,,,,,,,,,
88,88,LAL,Tony Robertson,West Virginia,2,75,1003,409,80,107,.435,,.694,13.4,5.5,1.1,1.4,0.4,.020,-2.4,-0.1
89,89,NJN,Gerald Cunningham,Kentucky State University,,,,,,,,,,,,,,,,,
90,90,BUF,Mike Hanley,Niagara University,,,,,,,,,,,,,,,,,
91,91,MIL,Ron Norwood,DePaul,,,,,,,,,,,,,,,,,
92,92,ATL,Bill Gordon,Chattanooga,,,,,,,,,,,,,,,,,
93,93,PHO,Cecil Rellford,St. John's,,,,,,,,,,,,,,,,,
94,94,NOJ,Jim Grady,Gonzaga,,,,,,,,,,,,,,,,,
95,95,IND,Marvin Jackson,Prairie View A&M University,,,,,,,,,,,,,,,,,
96,96,SEA,Dale Haverman,McKendree College,,,,,,,,,,,,,,,,,
97,97,KCK,Bob Chapman,Michigan State,,,,,,,,,,,,,,,,,
98,98,NYK,Bill Terry,Monmouth University,,,,,,,,,,,,,,,,,
99,99,CLE,Al Smith,Jackson State University,,,,,,,,,,,,,,,,,
100,100,BOS,Bill Langloh,Virginia,,,,,,,,,,,,,,,,,
101,101,CHI,Nate Davis,South Carolina,,,,,,,,,,,,,,,,,
102,102,DET,Jim Kennedy,Missouri,,,,,,,,,,,,,,,,,
103,103,SAS,Scott Sims,Missouri,1,12,95,30,13,20,.385,,.667,7.9,2.5,1.1,1.7,-0.2,-.088,-5.7,-0.1
104,104,GSW,Ray Epps,Norfolk State,1,13,72,26,5,2,.435,,.750,5.5,2.0,0.4,0.2,0.1,.057,-4.2,0.0
105,105,WSB,Bruce Parkinson,Purdue,,,,,,,,,,,,,,,,,
106,106,HOU,Ed Thompson,Idaho State University,,,,,,,,,,,,,,,,,
107,107,POR,Donn Wilber,La Salle,,,,,,,,,,,,,,,,,
108,108,PHI,Teko Wynder,Tulsa,,,,,,,,,,,,,,,,,
109,109,DEN,John Billips,Ole Miss,,,,,,,,,,,,,,,,,
110,110,LAL,John Robinson,Michigan,,,,,,,,,,,,,,,,,
111,111,NJN,Mark Crow,Duke,1,15,154,84,27,8,.438,,.700,10.3,5.6,1.8,0.5,0.2,.051,-3.2,0.0
112,112,BUF,Curvan Lewis,Virginia Union University,,,,,,,,,,,,,,,,,
113,113,MIL,Chuck Goodyear,Miami University,,,,,,,,,,,,,,,,,
114,114,ATL,Calvin Crews,Louisiana,,,,,,,,,,,,,,,,,
115,115,PHO,Billy McKinney,Northwestern,7,476,9189,3823,677,1661,.493,,.820,19.3,8.0,1.4,3.5,15.6,.082,-1.2,1.7
116,116,NOJ,Wayne Golden,Chattanooga,,,,,,,,,,,,,,,,,
117,117,IND,Tom Scheffler,Purdue,1,39,268,52,76,11,.412,,.500,6.9,1.3,1.9,0.3,0.2,.037,-4.5,-0.2
118,118,SEA,Bucky O'Brien,Seattle University,,,,,,,,,,,,,,,,,
119,119,KCK,Bob Cooper,Providence,,,,,,,,,,,,,,,,,
120,120,NYK,Jerry Craycraft,Milligan College,,,,,,,,,,,,,,,,,
121,121,CLE,Ron Cox,Eastern Washington,,,,,,,,,,,,,,,,,
122,122,BOS,Roy Pace,Rutgers University-Camden,,,,,,,,,,,,,,,,,
123,123,CHI,Jay Cheesman,BYU,,,,,,,,,,,,,,,,,
124,124,DET,Herb Nobles,Kansas,,,,,,,,,,,,,,,,,
125,125,SAS,Bruce Buckley,UNC,,,,,,,,,,,,,,,,,
126,126,GSW,Jack Phelan,Saint Francis University,,,,,,,,,,,,,,,,,
127,127,WSB,Ernie Wansley,Virginia Tech,,,,,,,,,,,,,,,,,
128,128,POR,Myron Jordan,University of the Pacific,,,,,,,,,,,,,,,,,
129,129,PHI,George Gibson,Winston-Salem State,,,,,,,,,,,,,,,,,
130,130,DEN,Jim Town,UMass,,,,,,,,,,,,,,,,,
131,131,LAL,Grover Woolard,Murray State,,,,,,,,,,,,,,,,,
132,132,NJN,Scott Conant,Newberry College,,,,,,,,,,,,,,,,,
133,133,BUF,Mike Jackson,Tennessee,,,,,,,,,,,,,,,,,
134,134,MIL,Ron Bostick,Detroit Mercy,,,,,,,,,,,,,,,,,
135,135,ATL,James Holliman,Arizona State,,,,,,,,,,,,,,,,,
136,136,PHO,Alvin Scott,Oral Roberts,8,627,10853,3088,1992,847,.481,,.733,17.3,4.9,3.2,1.4,23.0,.102,0.2,5.9
137,137,NOJ,Lusia Harris,Delta State University,,,,,,,,,,,,,,,,,
138,138,SEA,Billy Reynolds,Northwestern State University,,,,,,,,,,,,,,,,,
139,139,KCK,Caitlyn Jenner,Graceland University,,,,,,,,,,,,,,,,,
140,140,NYK,Tom Weadock,St. John's,,,,,,,,,,,,,,,,,
141,141,CLE,Bob Riddle,Eastern Michigan,,,,,,,,,,,,,,,,,
142,142,BOS,Dave Kyle,Cleveland State University,,,,,,,,,,,,,,,,,
143,143,CHI,Mike Smith,University of Evansville,,,,,,,,,,,,,,,,,
144,144,DET,Robert Lewis,Johnson C. Smith University,,,,,,,,,,,,,,,,,
145,145,SAS,Richard Robinson,New Mexico,,,,,,,,,,,,,,,,,
146,146,GSW,Jerry Thruston,Mercer University,,,,,,,,,,,,,,,,,
147,147,WSB,Calvin Brown,American University,,,,,,,,,,,,,,,,,
148,148,POR,Don Smith,Oregon State,,,,,,,,,,,,,,,,,
149,149,PHI,Dennis Forrest,Nebraska-Omaha,,,,,,,,,,,,,,,,,
150,150,DEN,Willie High,Alabama State University,,,,,,,,,,,,,,,,,
151,151,LAL,Lars Hansen,Washington,1,15,205,76,59,14,.509,,.581,13.7,5.1,3.9,0.9,0.6,.149,-1.3,0.1
152,152,NJN,Ralph Drollinger,UCLA,1,6,67,15,19,14,.500,,.250,11.2,2.5,3.2,2.3,-0.2,-.117,-4.1,-0.1
153,153,BUF,Emery Sammons,Philadelphia University,,,,,,,,,,,,,,,,,
154,154,MIL,Larry Pikes,UW-Milwaukee,,,,,,,,,,,,,,,,,
155,155,ATL,Verne Thompson,BYU,,,,,,,,,,,,,,,,,
156,156,PHO,Alvin Joseph,University of California Riverside,,,,,,,,,,,,,,,,,
157,157,NOJ,Dave Speicher,Toledo,,,,,,,,,,,,,,,,,
158,158,SEA,Jeff Frey,University of Evansville,,,,,,,,,,,,,,,,,
159,159,NYK,Ken Slappy,Saint Peter's College,,,,,,,,,,,,,,,,,
160,160,CLE,Tom Cutter,Western Michigan,,,,,,,,,,,,,,,,,
161,161,BOS,Tom Harris,Bowling Green,,,,,,,,,,,,,,,,,
162,162,CHI,Rich Rhodes,Eastern Illinois University,,,,,,,,,,,,,,,,,
163,163,DET,Tim Appleton,Kenyon College,,,,,,,,,,,,,,,,,
164,164,SAS,Jerome Gladney,Arizona,,,,,,,,,,,,,,,,,
165,165,GSW,Ricky Marsh,Manhattan University,1,60,851,269,75,90,.426,,.697,14.2,4.5,1.3,1.5,0.5,.028,-3.1,-0.2
166,166,WSB,Pat McKinley,Towson University,,,,,,,,,,,,,,,,,
167,167,POR,Harold Rhodes,Washington,,,,,,,,,,,,,,,,,
168,168,PHI,John Olive,Villanova,2,35,204,44,20,3,.310,,.783,5.8,1.3,0.6,0.1,-0.2,-.058,-6.4,-0.3
169,169,DEN,Len Sanders,Florida,,,,,,,,,,,,,,,,,
170,170,LAL,Art Allen,Pepperdine,,,,,,,,,,,,,,,,,
